curve,K,c_K,E_K,D_K,D_K_times_zeta2,D_K_zeta2_minus_1,scale_label,scale_value,rank,normalization_name,normalization_status,normalized_value,L2E_estimate,L2E_prime_count,L2E_max_p,Sym2_good_partial_estimate,Sym2_good_prime_count,Sym2_bad_primes_deferred
11a1,100000,4.00475611218316189036890149171,0.179747445625154350210848475157,0.719844681516647426879968522739,1.18409703946624518760259078281,0.18409703946624518760259078281,c_K (constant),4.00475611218316189036890149171,0,D/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.719844681516647426879969,0.545915496934310807456615,100,541,1.05536953821812262696858,99,11
11a1,100000,4.00475611218316189036890149171,0.179747445625154350210848475157,0.719844681516647426879968522739,1.18409703946624518760259078281,0.18409703946624518760259078281,c_K (constant),4.00475611218316189036890149171,0,D*zeta(2)/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,1.18409703946624518760259,0.545915496934310807456615,100,541,1.05536953821812262696858,99,11
389a1,1000,37.4372338818977573237524691446,0.00305076911350946345984227305258,0.114212356822123670567669576316,0.187871796591736668610067140932,-0.812128203408263331389932859068,c_K / (log K)²,0.784566690431714108202512398709,2,D,COMPUTED_FROM_SOURCE_D_K,0.114212356822123670567670,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,1000,37.4372338818977573237524691446,0.00305076911350946345984227305258,0.114212356822123670567669576316,0.187871796591736668610067140932,-0.812128203408263331389932859068,c_K / (log K)²,0.784566690431714108202512398709,2,D*zeta(2),COMPUTED_FROM_SOURCE_D_K_times_zeta2,0.187871796591736668610067,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,1000,37.4372338818977573237524691446,0.00305076911350946345984227305258,0.114212356822123670567669576316,0.187871796591736668610067140932,-0.812128203408263331389932859068,c_K / (log K)²,0.784566690431714108202512398709,2,D*exp(rank*EulerGamma),COMPUTED_FROM_SOURCE_D_K_AND_EULERGAMMA,0.362306603563329342031692,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,1000,37.4372338818977573237524691446,0.00305076911350946345984227305258,0.114212356822123670567669576316,0.187871796591736668610067140932,-0.812128203408263331389932859068,c_K / (log K)²,0.784566690431714108202512398709,2,D/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,0.879625447078385729156608,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,1000,37.4372338818977573237524691446,0.00305076911350946345984227305258,0.114212356822123670567669576316,0.187871796591736668610067140932,-0.812128203408263331389932859068,c_K / (log K)²,0.784566690431714108202512398709,2,D*zeta(2)/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,1.44692586396583841658371,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,1000,37.4372338818977573237524691446,0.00305076911350946345984227305258,0.114212356822123670567669576316,0.187871796591736668610067140932,-0.812128203408263331389932859068,c_K / (log K)²,0.784566690431714108202512398709,2,D/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0111577046968662354755764,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,1000,37.4372338818977573237524691446,0.00305076911350946345984227305258,0.114212356822123670567669576316,0.187871796591736668610067140932,-0.812128203408263331389932859068,c_K / (log K)²,0.784566690431714108202512398709,2,D*zeta(2)/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0183536885637077342731876,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,3000,49.2290723335374399373037756204,0.00266991248128582219056620965809,0.131437314665434167063309265762,0.216205716548222659120937326776,-0.783794283451777340879062673224,c_K / (log K)²,0.767981225570418536065075954748,2,D,COMPUTED_FROM_SOURCE_D_K,0.131437314665434167063309,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,3000,49.2290723335374399373037756204,0.00266991248128582219056620965809,0.131437314665434167063309265762,0.216205716548222659120937326776,-0.783794283451777340879062673224,c_K / (log K)²,0.767981225570418536065075954748,2,D*zeta(2),COMPUTED_FROM_SOURCE_D_K_times_zeta2,0.216205716548222659120937,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,3000,49.2290723335374399373037756204,0.00266991248128582219056620965809,0.131437314665434167063309265762,0.216205716548222659120937326776,-0.783794283451777340879062673224,c_K / (log K)²,0.767981225570418536065075954748,2,D*exp(rank*EulerGamma),COMPUTED_FROM_SOURCE_D_K_AND_EULERGAMMA,0.416947941386790572547087,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,3000,49.2290723335374399373037756204,0.00266991248128582219056620965809,0.131437314665434167063309265762,0.216205716548222659120937326776,-0.783794283451777340879062673224,c_K / (log K)²,0.767981225570418536065075954748,2,D/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,1.01228632253361840512060,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,3000,49.2290723335374399373037756204,0.00266991248128582219056620965809,0.131437314665434167063309265762,0.216205716548222659120937326776,-0.783794283451777340879062673224,c_K / (log K)²,0.767981225570418536065075954748,2,D*zeta(2)/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,1.66514425734006036487993,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,3000,49.2290723335374399373037756204,0.00266991248128582219056620965809,0.131437314665434167063309265762,0.216205716548222659120937326776,-0.783794283451777340879062673224,c_K / (log K)²,0.767981225570418536065075954748,2,D/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0128404560066124309315529,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,3000,49.2290723335374399373037756204,0.00266991248128582219056620965809,0.131437314665434167063309265762,0.216205716548222659120937326776,-0.783794283451777340879062673224,c_K / (log K)²,0.767981225570418536065075954748,2,D*zeta(2)/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0211217035191427231395532,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,10000,63.7789081161945379183728573092,0.00157171952381458236638362952057,0.100242555093799281610924221783,0.164892393821700648978239723865,-0.835107606178299351021760276135,c_K / (log K)²,0.751840505833953043968938798307,2,D,COMPUTED_FROM_SOURCE_D_K,0.100242555093799281610924,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,10000,63.7789081161945379183728573092,0.00157171952381458236638362952057,0.100242555093799281610924221783,0.164892393821700648978239723865,-0.835107606178299351021760276135,c_K / (log K)²,0.751840505833953043968938798307,2,D*zeta(2),COMPUTED_FROM_SOURCE_D_K_times_zeta2,0.164892393821700648978240,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,10000,63.7789081161945379183728573092,0.00157171952381458236638362952057,0.100242555093799281610924221783,0.164892393821700648978239723865,-0.835107606178299351021760276135,c_K / (log K)²,0.751840505833953043968938798307,2,D*exp(rank*EulerGamma),COMPUTED_FROM_SOURCE_D_K_AND_EULERGAMMA,0.317991333679485030810266,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,10000,63.7789081161945379183728573092,0.00157171952381458236638362952057,0.100242555093799281610924221783,0.164892393821700648978239723865,-0.835107606178299351021760276135,c_K / (log K)²,0.751840505833953043968938798307,2,D/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,0.772034697418858135990516,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,10000,63.7789081161945379183728573092,0.00157171952381458236638362952057,0.100242555093799281610924221783,0.164892393821700648978239723865,-0.835107606178299351021760276135,c_K / (log K)²,0.751840505833953043968938798307,2,D*zeta(2)/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,1.26994617457314225893672,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,10000,63.7789081161945379183728573092,0.00157171952381458236638362952057,0.100242555093799281610924221783,0.164892393821700648978239723865,-0.835107606178299351021760276135,c_K / (log K)²,0.751840505833953043968938798307,2,D/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.00979295812569468352692684,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,10000,63.7789081161945379183728573092,0.00157171952381458236638362952057,0.100242555093799281610924221783,0.164892393821700648978239723865,-0.835107606178299351021760276135,c_K / (log K)²,0.751840505833953043968938798307,2,D*zeta(2)/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0161087704361733408220126,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,30000,78.5849166969843563128476618906,0.00150558674583508338608321334289,0.118316409001533786667365458825,0.194622691833771077922709842167,-0.805377308166228922077290157833,c_K / (log K)²,0.73945220188983606111034956759,2,D,COMPUTED_FROM_SOURCE_D_K,0.118316409001533786667365,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,30000,78.5849166969843563128476618906,0.00150558674583508338608321334289,0.118316409001533786667365458825,0.194622691833771077922709842167,-0.805377308166228922077290157833,c_K / (log K)²,0.73945220188983606111034956759,2,D*zeta(2),COMPUTED_FROM_SOURCE_D_K_times_zeta2,0.194622691833771077922710,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,30000,78.5849166969843563128476618906,0.00150558674583508338608321334289,0.118316409001533786667365458825,0.194622691833771077922709842167,-0.805377308166228922077290157833,c_K / (log K)²,0.73945220188983606111034956759,2,D*exp(rank*EulerGamma),COMPUTED_FROM_SOURCE_D_K_AND_EULERGAMMA,0.375325555691990185091858,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,30000,78.5849166969843563128476618906,0.00150558674583508338608321334289,0.118316409001533786667365458825,0.194622691833771077922709842167,-0.805377308166228922077290157833,c_K / (log K)²,0.73945220188983606111034956759,2,D/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,0.911233486992744285066749,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,30000,78.5849166969843563128476618906,0.00150558674583508338608321334289,0.118316409001533786667365458825,0.194622691833771077922709842167,-0.805377308166228922077290157833,c_K / (log K)²,0.73945220188983606111034956759,2,D*zeta(2)/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,1.49891900560726530279930,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,30000,78.5849166969843563128476618906,0.00150558674583508338608321334289,0.118316409001533786667365458825,0.194622691833771077922709842167,-0.805377308166228922077290157833,c_K / (log K)²,0.73945220188983606111034956759,2,D/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0115586403184794495275211,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,30000,78.5849166969843563128476618906,0.00150558674583508338608321334289,0.118316409001533786667365458825,0.194622691833771077922709842167,-0.805377308166228922077290157833,c_K / (log K)²,0.73945220188983606111034956759,2,D*zeta(2)/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0190132012263122801365573,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,100000,96.7462533289193451245011564822,0.00121089250948111818797558669446,0.117149313476351130171480870229,0.192702896645132004101904506985,-0.807297103354867995898095493015,c_K / (log K)²,0.729899000795319239940772340072,2,D,COMPUTED_FROM_SOURCE_D_K,0.117149313476351130171481,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,100000,96.7462533289193451245011564822,0.00121089250948111818797558669446,0.117149313476351130171480870229,0.192702896645132004101904506985,-0.807297103354867995898095493015,c_K / (log K)²,0.729899000795319239940772340072,2,D*zeta(2),COMPUTED_FROM_SOURCE_D_K_times_zeta2,0.192702896645132004101905,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,100000,96.7462533289193451245011564822,0.00121089250948111818797558669446,0.117149313476351130171480870229,0.192702896645132004101904506985,-0.807297103354867995898095493015,c_K / (log K)²,0.729899000795319239940772340072,2,D*exp(rank*EulerGamma),COMPUTED_FROM_SOURCE_D_K_AND_EULERGAMMA,0.371623273141062382993268,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,100000,96.7462533289193451245011564822,0.00121089250948111818797558669446,0.117149313476351130171480870229,0.192702896645132004101904506985,-0.807297103354867995898095493015,c_K / (log K)²,0.729899000795319239940772340072,2,D/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,0.902244906845319140395151,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,100000,96.7462533289193451245011564822,0.00121089250948111818797558669446,0.117149313476351130171480870229,0.192702896645132004101904506985,-0.807297103354867995898095493015,c_K / (log K)²,0.729899000795319239940772340072,2,D*zeta(2)/L2E_partial^rank,COMPUTED_WITH_AP_TABLE_EC_EULER_FACTORS,1.48413338391017002883661,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,100000,96.7462533289193451245011564822,0.00121089250948111818797558669446,0.117149313476351130171480870229,0.192702896645132004101904506985,-0.807297103354867995898095493015,c_K / (log K)²,0.729899000795319239940772340072,2,D/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0114446236955381775023562,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
389a1,100000,96.7462533289193451245011564822,0.00121089250948111818797558669446,0.117149313476351130171480870229,0.192702896645132004101904506985,-0.807297103354867995898095493015,c_K / (log K)²,0.729899000795319239940772340072,2,D*zeta(2)/Sym2_good_partial^rank,COMPUTED_GOOD_PRIME_PLACEHOLDER_FULL_SYM2_DEFER,0.0188256513990491927512146,0.360336000925056599990789,100,541,3.19940423406928881844707,99,389
