curve,rank,conductor,K,alpha,mode,smooth_c,smooth_P,smooth_L2,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,ap_cache_in,ap_cache_max_in,ap_extended_count,product_complete
37a1,1,37,100000,0,P_only,False,True,False,35.613775142871184,0.0113315328273885,0.40355866213867736,0.66382739132360391,0.38157555405901444,0.38157555405901444,1.7397010480942299,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0,L2_only,False,False,True,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.3815759417902313,0.3815759417902313,1.6192361401693069,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0,cP_only,True,True,False,32.920824773740733,0.0113315328273885,0.37304340662834767,0.61363180797608452,0.38157555405901444,0.38157555405901444,1.6081528322466387,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0,cL2_only,True,False,True,32.920824773740733,0.010546896055589981,0.34721251695293504,0.57114169757200017,0.3815759417902313,0.3815759417902313,1.496796928266461,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0,PL2_only,False,True,True,35.613775142871184,0.0113315328273885,0.40355866213867736,0.66382739132360391,0.3815759417902313,0.3815759417902313,1.7396992803297289,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0,all,True,True,True,32.920824773740733,0.0113315328273885,0.37304340662834767,0.61363180797608452,0.3815759417902313,0.3815759417902313,1.6081511981523833,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,sharp,False,False,False,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157555405901444,0.38157555405901444,1.6192377855273292,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,c_only,True,False,False,33.984367630384888,0.010546896055589981,0.35842959291262622,0.58959304794852052,0.38157555405901444,0.38157555405901444,1.5451541422837956,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,P_only,False,True,False,35.613775142871184,0.010996082069563101,0.39161199427797788,0.64417591037421851,0.38157555405901444,0.38157555405901444,1.6882001572736767,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,L2_only,False,False,True,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157568114895263,0.38157568114895263,1.6192372462140547,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,cP_only,True,True,False,33.984367630384888,0.010996082069563101,0.37369489554591589,0.61470346429076661,0.38157555405901444,0.38157555405901444,1.6109613358399175,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,cL2_only,True,False,True,33.984367630384888,0.010546896055589981,0.35842959291262622,0.58959304794852052,0.38157568114895263,0.38157568114895263,1.545153627645274,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,PL2_only,False,True,True,35.613775142871184,0.010996082069563101,0.39161199427797788,0.64417591037421851,0.38157568114895263,0.38157568114895263,1.6881995949913715,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.25,all,True,True,True,33.984367630384888,0.010996082069563101,0.37369489554591589,0.61470346429076661,0.38157568114895263,0.38157568114895263,1.6109607992832482,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,sharp,False,False,False,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157555405901444,0.38157555405901444,1.6192377855273292,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,c_only,True,False,False,34.735154539935031,0.010546896055589981,0.36634806440754919,0.60261841146788586,0.38157555405901444,0.38157555405901444,1.5792898812765268,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,P_only,False,True,False,35.613775142871184,0.010648719446416823,0.37924109992420846,0.62382660481432284,0.38157555405901444,0.38157555405901444,1.6348704684520798,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,L2_only,False,False,True,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157558493993071,0.38157558493993071,1.6192376544823974,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,cP_only,True,True,False,34.735154539935031,0.010648719446416823,0.36988491562369974,0.60843629852270553,0.38157555405901444,0.38157555405901444,1.5945368932848483,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,cL2_only,True,False,True,34.735154539935031,0.010546896055589981,0.36634806440754919,0.60261841146788586,0.38157558493993071,0.38157558493993071,1.5792897534645793,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,PL2_only,False,True,True,35.613775142871184,0.010648719446416823,0.37924109992420846,0.62382660481432284,0.38157558493993071,0.38157558493993071,1.634870336141995,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.5,all,True,True,True,34.735154539935031,0.010648719446416823,0.36988491562369974,0.60843629852270553,0.38157558493993071,0.38157558493993071,1.5945367642389598,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,sharp,False,False,False,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157555405901444,0.38157555405901444,1.6192377855273292,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,c_only,True,False,False,35.128665800453298,0.010546896055589981,0.37049838676893954,0.60944541810853881,0.38157555405901444,0.38157555405901444,1.5971815060623145,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,P_only,False,True,False,35.613775142871184,0.010339696742613494,0.36823563483691457,0.60572334037072428,0.38157555405901444,0.38157555405901444,1.5874270086941764,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,L2_only,False,False,True,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.381575446217431,0.381575446217431,1.6192382431594134,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,cP_only,True,True,False,35.128665800453298,0.010339696742613494,0.36321975134930501,0.59747254274661388,0.38157555405901444,0.38157555405901444,1.5658040364247465,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,cL2_only,True,False,True,35.128665800453298,0.010546896055589981,0.37049838676893954,0.60944541810853881,0.381575446217431,0.381575446217431,1.5971819574608108,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,PL2_only,False,True,True,35.613775142871184,0.010339696742613494,0.36823563483691457,0.60572334037072428,0.381575446217431,0.381575446217431,1.587427457335838,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.65,all,True,True,True,35.128665800453298,0.010339696742613494,0.36321975134930501,0.59747254274661388,0.381575446217431,0.381575446217431,1.5658044789552823,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,sharp,False,False,False,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157555405901444,0.38157555405901444,1.6192377855273292,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,c_only,True,False,False,35.308536215021569,0.010546896055589981,0.37239546133486695,0.61256598068938417,0.38157555405901444,0.38157555405901444,1.60535960486254,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,P_only,False,True,False,35.613775142871184,0.010274204251278967,0.36590319997698029,0.60188663881091409,0.38157555405901444,0.38157555405901444,1.5773721151901319,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,L2_only,False,False,True,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157542399769201,0.38157542399769201,1.6192383374502113,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,cP_only,True,True,False,35.308536215021569,0.010274204251278967,0.36276711288681196,0.59672798231969326,0.38157555405901444,0.38157555405901444,1.5638527572639083,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,cL2_only,True,False,True,35.308536215021569,0.010546896055589981,0.37239546133486695,0.61256598068938417,0.38157542399769201,0.38157542399769201,1.6053601520549954,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,PL2_only,False,True,True,35.613775142871184,0.010274204251278967,0.36590319997698029,0.60188663881091409,0.38157542399769201,0.38157542399769201,1.577372652842953,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.75,all,True,True,True,35.308536215021569,0.010274204251278967,0.36276711288681196,0.59672798231969326,0.38157542399769201,0.38157542399769201,1.5638532903086091,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,sharp,False,False,False,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157555405901444,0.38157555405901444,1.6192377855273292,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,c_only,True,False,False,35.376349969611113,0.010546896055589981,0.37311068595566216,0.61374247803357873,0.38157555405901444,0.38157555405901444,1.6084428667006727,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,P_only,False,True,False,35.613775142871184,0.010350099342250953,0.36860611068130439,0.6063327487081055,0.38157555405901444,0.38157555405901444,1.5890240930222961,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,L2_only,False,False,True,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157546627133621,0.38157546627133621,1.619238158059471,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,cP_only,True,True,False,35.376349969611113,0.010350099342250953,0.36614873655171148,0.60229053028734658,0.38157555405901444,0.38157555405901444,1.5784305988171254,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,cL2_only,True,False,True,35.376349969611113,0.010546896055589981,0.37311068595566216,0.61374247803357873,0.38157546627133621,0.38157546627133621,1.6084432367492669,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,PL2_only,False,True,True,35.613775142871184,0.010350099342250953,0.36860611068130439,0.6063327487081055,0.38157546627133621,0.38157546627133621,1.5890244586032836,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.85,all,True,True,True,35.376349969611113,0.010350099342250953,0.36614873655171148,0.60229053028734658,0.38157546627133621,0.38157546627133621,1.5784309619609063,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,sharp,False,False,False,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157555405901444,0.38157555405901444,1.6192377855273292,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,c_only,True,False,False,35.607461668307096,0.010546896055589981,0.37554819701903952,0.61775202302004761,0.38157555405901444,0.38157555405901444,1.6189507332131297,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,P_only,False,True,False,35.613775142871184,0.010436478132493618,0.37168238549411986,0.61139301794669276,0.38157555405901444,0.38157555405901444,1.6022856062003772,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,L2_only,False,False,True,35.613775142871184,0.010546896055589981,0.37561478457901659,0.61786155516588226,0.38157550674736701,0.38157550674736701,1.6192379862970481,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,cP_only,True,True,False,35.607461668307096,0.010436478132493618,0.37161649505489169,0.61128463251852683,0.38157555405901444,0.38157555405901444,1.6020015591040342,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,cL2_only,True,False,True,35.607461668307096,0.010546896055589981,0.37554819701903952,0.61775202302004761,0.38157550674736701,0.38157550674736701,1.6189509339472568,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,PL2_only,False,True,True,35.613775142871184,0.010436478132493618,0.37168238549411986,0.61139301794669276,0.38157550674736701,0.38157550674736701,1.6022858048681909,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,100000,0.92,all,True,True,True,35.607461668307096,0.010436478132493618,0.37161649505489169,0.61128463251852683,0.38157550674736701,0.38157550674736701,1.6020017577366288,99991,9592,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,sharp,False,False,False,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157546984572799,0.38157546984572799,1.6480030693243226,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,c_only,True,False,False,36.485343798800756,0.009706380930633975,0.35414064529630418,0.58253801190350485,0.38157546984572799,0.38157546984572799,1.526665254815847,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,P_only,False,True,False,39.385162121233755,0.010346247127805474,0.4074886204749677,0.67029191367226204,0.38157546984572799,0.38157546984572799,1.7566430932870578,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,L2_only,False,False,True,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157556100562845,0.38157556100562845,1.6480026756099155,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,cP_only,True,True,False,36.485343798800756,0.010346247127805474,0.37748638348533758,0.62094021196636551,0.38157546984572799,0.38157546984572799,1.6273064204504901,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,cL2_only,True,False,True,36.485343798800756,0.009706380930633975,0.35414064529630418,0.58253801190350485,0.38157556100562845,0.38157556100562845,1.5266648900895203,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,PL2_only,False,True,True,39.385162121233755,0.010346247127805474,0.4074886204749677,0.67029191367226204,0.38157556100562845,0.38157556100562845,1.7566426736181222,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0,all,True,True,True,36.485343798800756,0.010346247127805474,0.37748638348533758,0.62094021196636551,0.38157556100562845,0.38157556100562845,1.6273060316805936,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,sharp,False,False,False,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157546984572799,0.38157546984572799,1.6480030693243226,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,c_only,True,False,False,37.52404312820439,0.009706380930633975,0.36422265665988995,0.59912225585781809,0.38157546984572799,0.38157546984572799,1.5701278074820817,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,P_only,False,True,False,39.385162121233755,0.010122596932968754,0.39868012129287794,0.65580251328983785,0.38157546984572799,0.38157546984572799,1.718670525531897,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,L2_only,False,False,True,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157549325088391,0.38157549325088391,1.648002968238772,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,cP_only,True,True,False,37.52404312820439,0.010122596932968754,0.37984076388214899,0.62481301248740029,0.38157546984572799,0.38157546984572799,1.6374559212100661,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,cL2_only,True,False,True,37.52404312820439,0.009706380930633975,0.36422265665988995,0.59912225585781809,0.38157549325088391,0.38157549325088391,1.5701277111732601,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,PL2_only,False,True,True,39.385162121233755,0.010122596932968754,0.39868012129287794,0.65580251328983785,0.38157549325088391,0.38157549325088391,1.7186704201117315,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.25,all,True,True,True,37.52404312820439,0.010122596932968754,0.37984076388214899,0.62481301248740029,0.38157549325088391,0.38157549325088391,1.6374558207714587,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,sharp,False,False,False,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157546984572799,0.38157546984572799,1.6480030693243226,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,c_only,True,False,False,38.154356213526817,0.009706380930633975,0.37034071557159259,0.60918605938466208,0.38157546984572799,0.38157546984572799,1.5965021536393775,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,P_only,False,True,False,39.385162121233755,0.010107732381508697,0.39809467852376418,0.65483949853473267,0.38157546984572799,0.38157546984572799,1.7161467397248731,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,L2_only,False,False,True,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157550503464133,0.38157550503464133,1.6480029173453921,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,cP_only,True,True,False,38.154356213526817,0.010107732381508697,0.38565402179508257,0.63437543846775968,0.38157546984572799,0.38157546984572799,1.6625163004431061,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,cL2_only,True,False,True,38.154356213526817,0.009706380930633975,0.37034071557159259,0.60918605938466208,0.38157550503464133,0.38157550503464133,1.5965020064098641,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,PL2_only,False,True,True,39.385162121233755,0.010107732381508697,0.39809467852376418,0.65483949853473267,0.38157550503464133,0.38157550503464133,1.7161465814617296,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.5,all,True,True,True,38.154356213526817,0.010107732381508697,0.38565402179508257,0.63437543846775968,0.38157550503464133,0.38157550503464133,1.6625161471257646,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.65,sharp,False,False,False,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157546984572799,0.38157546984572799,1.6480030693243226,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.65,c_only,True,False,False,38.463462945833392,0.009706380930633975,0.3733410232635837,0.61412136771824499,0.38157546984572799,0.38157546984572799,1.6094361830086612,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.65,P_only,False,True,False,39.385162121233755,0.01014433374026898,0.39953622897239538,0.65721075397676654,0.38157546984572799,0.38157546984572799,1.722361120966394,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
37a1,1,37,300000,0.65,L2_only,False,False,True,39.385162121233755,0.009706380930633975,0.38228738656347089,0.62883754548463022,0.38157552007558654,0.38157552007558654,1.648002852384407,299993,25997,/Users/za/Documents/Farey NOW/primes-equispaced/handoff-2026-05-11-gpt55-wave/AGENT3_EC_AP_TABLE_1000000.csv,999983,0,True
