37397,-33,2489211383.4672770500,2418394113.7720618248,70817269.6952151507,34.1497790607,425085785
37409,-30,2355393437.9982318878,2284529722.6313443184,70863715.3668873459,32.2383565525,425360937
37423,-35,2593980740.5955233574,2523046568.1706819534,70934172.4248414189,35.5688447743,425675597
37441,-28,2302557538.5977783203,2231537050.6762199402,71020487.9215585142,31.4210323807,426086637
37447,-30,2377544205.6896872520,2306534168.2851533890,71010037.4045339525,32.4818047221,426222009
37463,-27,2271922330.5004158020,2200864400.2298016548,71057930.2706141770,30.9728188233,426589513
37483,-27,2240269966.2113270760,2169129888.0801000595,71140078.1312271208,30.4909685941,427041187
37489,-26,2187599822.5916776657,2116423502.1472930908,71176320.4443844110,29.7349383746,427178975
37493,-25,2170023156.0106630325,2098846052.7181384563,71177103.2925244719,29.4876576262,427270399
37501,-26,2268052150.9638009071,2196833523.6539139748,71218627.3098869473,30.8463334191,427450507
37507,-30,2442298601.8778200150,2371043907.3048524857,71254694.5729676038,33.2756167368,427586859
37511,-30,2445732027.1235151291,2374486842.8777627945,71245184.2457525283,33.3283837780,427681321
37517,-30,2523606775.4550728798,2452338728.0438065529,71268047.4112663120,34.4100731972,427818259
37529,-32,2569347248.9350423813,2498048541.9298248291,71298707.0052175671,35.0363792957,428091639
37537,-30,2488494032.8728218079,2417138265.7386569977,71355767.1341648400,33.8744626092,428273127
37547,-32,2609958515.0751867294,2538587128.5847945213,71371386.4903924018,35.5686957115,428501291
37549,-33,2679782073.2824640274,2608374849.1070709229,71407224.1753931195,36.5281647512,428549493
37561,-32,2687390346.9401869774,2615940537.4620637894,71449809.4781229794,36.6122814962,428821005
37567,-36,2876898541.5208745003,2805429750.1860208511,71468791.3348538280,39.2539134605,428956921
37571,-38,2987434238.0248236656,2915951518.7270812988,71482719.2977424562,40.7923977623,429047751
37573,-39,3048382524.3435301781,2976891619.3299913406,71490905.0135390013,41.6401445578,429097321
37579,-39,3033647068.0964374542,2962141443.2461838722,71505624.8502534330,41.4252927577,429237339
37589,-35,2898376070.2575798035,2826843924.8764867783,71532145.3810927868,39.5185117099,429461721
37591,-37,2986917905.8316588402,2915360144.6208333969,71557761.2108256668,40.7413548900,429507853
37607,-37,2985695822.3442201614,2914091627.7380809784,71604194.6061393470,40.6972195381,429873213
37619,-39,3015633545.0088229179,2944002384.7975020409,71631160.2113207728,41.0994653181,430148919
37633,-38,2957966206.1550030708,2886231706.6098890305,71734499.5451141894,40.2349179950,430468345
37643,-37,2943247864.6633954048,2871486459.5234045982,71761405.1399907470,40.0143566576,430696521
37649,-38,3020546742.0784134865,2948773461.0230779648,71773281.0553353429,41.0845570617,430834515
37657,-39,3057745804.8468093872,2985925086.9274463654,71820717.9193631262,41.5747039772,431015715
37663,-40,3061104405.4068493843,2989286325.3584179878,71818080.0484315157,41.6230331324,431156463
37691,-41,2999125518.0621266365,2927204907.1514625549,71920610.9106640816,40.7005011510,431794367
37693,-42,3073779211.3490438461,3001833638.0342822075,71945573.3147615343,41.7236738792,431844585
37699,-43,3187512176.9396533966,3115569547.4717154503,71942629.4679378718,43.3063062959,431979941
37717,-44,3169419907.4919905663,3097381657.8064517975,72038249.6855386496,42.9963480696,432389955
37747,-40,2905338869.5728292465,2833187219.0137772560,72151650.5590519309,39.2671158187,433077401
37781,-34,2413022047.1345448494,2340757283.1677360535,72264763.9668090045,32.3914056406,433857975
37783,-35,2493808152.1450419426,2421518163.4192433357,72289988.7257986069,33.4972823499,433908343
37799,-36,2482199713.9327988625,2409902159.1717038155,72297554.7610948384,33.3331074216,434272891
37811,-36,2472984216.9655566216,2400592995.4241328239,72391221.5414236933,33.1613826139,434547045
37813,-37,2535751531.0146555901,2463345212.3981723785,72406318.6164831668,34.0211359929,434596823
37831,-36,2457295031.2978448868,2384821314.2862281799,72473717.0116169006,32.9060163135,435006709
37847,-33,2264725050.0214672089,2192207381.3508138657,72517668.6706534326,30.2299759705,435377421
37853,-32,2217815274.3499507904,2145264817.4664335251,72550456.8835170865,29.5692806030,435515155
37861,-34,2323838765.7834072113,2251245411.9798808098,72593353.8035265654,31.0117289535,435698911
37871,-35,2333246147.9738368988,2260633107.5899901390,72613040.3838467002,31.1326050478,435928435
37879,-36,2424102038.3487896919,2351449713.9642629623,72652324.3845266700,32.3657877967,436113969
37889,-36,2440238138.1772007942,2367544266.6131310463,72693871.5640697181,32.5686913583,436345295
37897,-35,2394306073.5393719673,2321583540.5142078400,72722533.0251640975,31.9238541885,436524953
37907,-37,2402957186.7355217934,2330212631.9166021347,72744554.8189195246,32.0328117715,436757753
37951,-25,1676643307.5297942162,1603702313.0388028622,72940994.4909913838,21.9862962416,437771493
37957,-26,1717967319.9625809193,1645014308.9307184219,72953011.0318623930,22.5489570021,437912951
37963,-24,1645884134.7764904499,1572900144.0512061119,72983990.7252842486,21.5513036273,438047557
37967,-27,1774018871.1922624111,1701036680.5869719982,72982190.6052903235,23.3075585493,438143219
37987,-30,1852874164.0879225731,1779795554.6798522472,73078609.4080702364,24.3545350561,438602625
37991,-30,1881277252.9668617249,1808194752.3424186707,73082500.6244430542,24.7418292600,438695547
37993,-31,1961385189.6558701992,1888290032.7163193226,73095156.9395507872,25.8333125172,438746193
37997,-31,1986142144.6165196896,1913038540.9499795437,73103603.6665401906,26.1688678123,438835601
38011,-36,2257589074.2481317520,2184426015.3616199493,73163058.8865118325,29.8569530663,439158149
38039,-31,1875365064.5262010098,1802098569.6296894550,73266494.8965116292,24.5964894619,439803899
38047,-32,1910364511.9177556038,1837076854.5181009769,73287657.3996545076,25.0666608772,439990137
38053,-33,1966471489.5270538330,1893138779.6349110603,73332709.8921428621,25.8157482850,440130255
38069,-32,1858600741.8227939606,1785230726.9054102898,73370014.9173837006,24.3318844751,440500797
38083,-31,1786732335.6494433880,1713295672.2662737370,73436663.3831697255,23.3302494059,440824169
38113,-23,1342920857.3205132484,1269362485.8814003468,73558371.4391130060,17.2565332952,441520597
38119,-23,1353019963.7475671768,1279445625.1702980995,73574338.5772691220,17.3898352321,441658785
38149,-23,1235379770.5335586071,1161684274.2551352978,73695496.2784232497,15.7633007839,442354139
38153,-24,1312193610.8317549229,1238486058.3798341751,73707552.4519207627,16.8027022629,442448519
