p,mertens_p,m_over_sqrt_p,cross_term_handoff
6359,-21,-0.263344881880,-2.308304242792043814e+07
6361,-22,-0.275841739598,-2.407608379612923351e+07
6367,-24,-0.300776441438,-2.615265628725457839e+07
6373,-25,-0.313161272733,-2.685659904995661433e+07
6379,-25,-0.313013960484,-2.674008083035039373e+07
6389,-23,-0.287747389258,-2.463654926842530692e+07
6397,-24,-0.300070337229,-2.544376323570861391e+07
6421,-20,-0.249590850367,-2.213810253603741914e+07
6427,-20,-0.249474318954,-2.250165751467251765e+07
6449,-15,-0.186786322031,-1.732963424655514242e+07
6451,-16,-0.199207856166,-1.834001911318712514e+07
6469,-15,-0.186497357869,-1.645204126822668688e+07
6473,-17,-0.211298355911,-1.754346772661059644e+07
6481,-20,-0.248432829040,-2.031805283111037749e+07
6491,-17,-0.211005179912,-1.839456523946173102e+07
6521,-12,-0.148601825977,-1.315733370816887791e+07
6529,-13,-0.160886653392,-1.336834377733425865e+07
6547,-11,-0.135947590509,-1.044123478949225267e+07
6551,-13,-0.160616276119,-1.204786602188239378e+07
6553,-14,-0.172944976514,-1.315987971933875043e+07
6563,-15,-0.185156966490,-1.340255410967372093e+07
6569,-18,-0.222086865290,-1.610354104175710009e+07
6571,-19,-0.234389346058,-1.712185332516397427e+07
6577,-22,-0.271274367708,-1.950848317571102170e+07
6581,-22,-0.271191913491,-2.022540613956102760e+07
6599,-20,-0.246201634304,-1.740551607212683291e+07
6607,-21,-0.258355160840,-1.908558270534043721e+07
6619,-19,-0.233537921373,-1.648032927657399804e+07
6637,-15,-0.184121858620,-1.260883738781269156e+07
6653,-13,-0.159380281880,-1.099035301720358126e+07
6659,-15,-0.183817456151,-1.253565682521212615e+07
6661,-16,-0.196042515204,-1.366042347521602652e+07
6673,-12,-0.146899623810,-1.138582646836529935e+07
6679,-13,-0.159069761740,-1.180950655163070865e+07
6689,-15,-0.183404784547,-1.340021128627757905e+07
6691,-15,-0.183377371830,-1.420518351524806232e+07
6701,-16,-0.195456525206,-1.555762918235801007e+07
6703,-18,-0.219855783906,-1.706703263453633186e+07
6709,-19,-0.231966198369,-1.760624694122359251e+07
6719,-17,-0.207394197192,-1.721590880075595543e+07
6733,-16,-0.194991497871,-1.677975878081391217e+07
6737,-17,-0.207116952690,-1.801012796273024719e+07
6761,-16,-0.194587310144,-1.641974051812445608e+07
6763,-17,-0.206718444160,-1.754308280113655027e+07
6779,-17,-0.206474348495,-1.633114719132403440e+07
6781,-18,-0.218587655961,-1.735705111414706079e+07
6791,-17,-0.206291843143,-1.713293990878251369e+07
6793,-18,-0.218394500410,-1.842738243306441836e+07
6803,-17,-0.206109820893,-1.745435066724001496e+07
6823,-13,-0.157382219849,-1.398317678194257687e+07
6827,-13,-0.157336107273,-1.432136159087696801e+07
6829,-14,-0.169414071270,-1.570423668401323558e+07
6833,-16,-0.193559402270,-1.753949178737615033e+07
6841,-16,-0.193446193076,-1.742484577968603354e+07
6857,-19,-0.229449188589,-2.015949985487424947e+07
6863,-20,-0.241419861379,-2.119597167406924219e+07
6869,-19,-0.229248679502,-2.135955772655310115e+07
6871,-19,-0.229215312399,-2.224320650864266891e+07
6883,-20,-0.241068858196,-2.306985469492642985e+07
6899,-18,-0.216710239764,-2.100274282094675975e+07
6907,-17,-0.204552218176,-2.012126468381759440e+07
6911,-19,-0.228551015067,-2.218060374925341263e+07
6917,-19,-0.228451867778,-2.210641479999159899e+07
6947,-15,-0.179966889138,-1.876954979011248953e+07
6949,-16,-0.191937054967,-2.007299407106070687e+07
6959,-17,-0.203786543495,-2.172495978260420245e+07
6961,-18,-0.215742987447,-2.297023742616459595e+07
6967,-21,-0.251591746237,-2.548848698261213430e+07
6971,-22,-0.263496675077,-2.719644663284234837e+07
6977,-23,-0.275355321805,-2.776598352399635206e+07
6983,-24,-0.287203825740,-2.873583216821205291e+07
6991,-26,-0.310959405197,-3.045566338182121456e+07
6997,-27,-0.322780899268,-3.130449303568466154e+07
7001,-26,-0.310737243702,-3.114484752825070445e+07
7013,-28,-0.334353683350,-3.233015001814675782e+07
7019,-28,-0.334210746250,-3.324966881272808580e+07
7027,-29,-0.345949750026,-3.427681230500269333e+07
7039,-24,-0.286059094192,-3.058000500615484756e+07
7043,-25,-0.297893594253,-3.157841463416955523e+07
7057,-25,-0.297597960075,-3.220033962740522535e+07
7069,-21,-0.249770017288,-2.925057660600375307e+07
7079,-19,-0.225822725553,-2.845427180024848436e+07
7103,-16,-0.189844961456,-2.320438071804538401e+07
7109,-17,-0.201625131788,-2.462064479056382548e+07
7121,-12,-0.142203653081,-2.103950694081061652e+07
7127,-14,-0.165834412400,-2.244100018266366420e+07
7129,-15,-0.177654802310,-2.376590322847240253e+07
7151,-6,-0.070952525977,-1.597615579355628728e+07
7159,-6,-0.070912871076,-1.515900119529363541e+07
7177,-1,-0.011803981682,-1.178973624603206010e+07
7187,0,0.000000000000,-1.061806570509203280e+07
7193,-3,-0.035372538225,-1.412447712379976108e+07
7207,-3,-0.035338164958,-1.325415668055119121e+07
7211,-3,-0.035328362415,-1.429360817577175066e+07
7213,-4,-0.047097952270,-1.576779641020137486e+07
7219,-2,-0.023539187852,-1.495933802951003150e+07
7229,-3,-0.035284351704,-1.629142854124151951e+07
7237,1,0.011754948038,-1.356064277319072526e+07
7243,2,0.023500156423,-1.377416248828580011e+07
7247,2,0.023493670043,-1.390327825271029592e+07
7253,3,0.035225925802,-1.324736219222348937e+07
7283,7,0.082024366530,-7.814342495922596941e+06
7297,8,0.093652163330,-6.203266941176686035e+06
7307,4,0.046794028761,-8.453414138087781065e+06
7309,3,0.035090719556,-9.733684251709634979e+06
7321,9,0.105185846418,-5.284404072522363957e+06
7331,7,0.081755396712,-5.682531309241467469e+06
7333,6,0.070066497413,-6.797334740047149532e+06
7349,5,0.058325152184,-8.504497175494961143e+06
7351,4,0.046653773863,-9.922595806514992343e+06
7369,5,0.058245949062,-8.123744881526583913e+06
7393,7,0.081411861841,-4.408064962562741798e+06
7411,13,0.151009735080,2.057856772658864686e+06
7417,11,0.127725774743,4.134798300789884288e+03
7433,12,0.139187161968,2.313104864179767026e+06
7451,16,0.185358583080,7.032675717329134139e+06
7457,18,0.208444496738,8.362479616004160813e+06
7459,18,0.208416549497,7.423036283534063817e+06
7477,18,0.208165529139,8.040316194865282490e+06
7481,18,0.208109869906,7.536620800747736902e+06
7487,17,0.196469438887,6.700952598331632890e+06
7489,16,0.184887720220,5.331885417326910786e+06
7499,15,0.173216628917,5.402671020087573207e+06
7507,13,0.150041067155,3.114030016073242649e+06
7517,12,0.138407291796,2.537873177150590642e+06
7523,13,0.149881427724,2.702595664548683987e+06
7529,10,0.115247457057,-2.624234960784051559e+05
7537,11,0.126704904973,-6.194982217577779463e+05
7541,10,0.115155723858,-1.926140003165114297e+06
7547,9,0.103598945394,-3.105478963485486761e+06
7549,8,0.092075751958,-4.304017706750115793e+06
7559,6,0.069011120313,-5.795749845909790205e+06
7561,5,0.057501660384,-7.247205408904116049e+06
7573,3,0.034473650655,-1.005660693107135582e+07
7577,1,0.011488183301,-1.211906671021577314e+07
7583,-2,-0.022967274851,-1.595701285094451003e+07
7589,-3,-0.034437290828,-1.805456736631745304e+07
7591,-5,-0.057387923225,-1.988087794805395073e+07
7603,-3,-0.034405570178,-1.852915632666823405e+07
7607,-3,-0.034396523222,-1.893735422963182103e+07
7621,-2,-0.022909943326,-1.676649806168563832e+07
7639,2,0.022882935721,-1.242900954176618073e+07
7643,2,0.022876946991,-1.321354325416789839e+07
7649,2,0.022867972707,-1.396521072925221386e+07
7669,3,0.034257201787,-1.216032520918396172e+07
7673,4,0.045664361784,-1.227782344303173945e+07
7681,2,0.022820287582,-1.348665564197907427e+07
7687,-2,-0.022811379786,-1.803203720625512854e+07
7691,-5,-0.057013617618,-2.099725292032355450e+07
7699,-5,-0.056983988609,-2.099897539858337258e+07
7703,-6,-0.068363029699,-2.265565210513345690e+07
7717,-3,-0.034150495124,-2.080215062790955695e+07
7723,-5,-0.056895377973,-2.286823367488231357e+07
7727,-5,-0.056880649684,-2.338864076276620931e+07
7741,-6,-0.068195028726,-2.223611501630981818e+07
7753,-6,-0.068142232567,-2.158966952412172982e+07
7757,-5,-0.056770550898,-2.196302530590864287e+07
7759,-6,-0.068115880429,-2.366596171623234864e+07
7789,-2,-0.022661525601,-1.686545172876928627e+07
7793,-2,-0.022655708988,-1.784161217138960226e+07
7817,-2,-0.022620903116,-1.450011714198038035e+07
7823,-2,-0.022612226684,-1.447665281350441163e+07
7829,-1,-0.011301780114,-1.459387765355447584e+07
7841,2,0.022586257168,-1.206519918389585661e+07
7853,0,0.000000000000,-1.508356005217445898e+07
7867,4,0.045097806228,-9.826306582622044280e+06
7873,2,0.022540309236,-1.188316945974403201e+07
7877,0,0.000000000000,-1.461636619751446913e+07
7879,0,0.000000000000,-1.567945499522951845e+07
7883,-3,-0.033789011873,-1.908506136500905714e+07
7901,0,0.000000000000,-1.565312091521266576e+07
7907,0,0.000000000000,-1.611093049820822563e+07
7919,2,0.022474747654,-1.333045126001220581e+07
7927,-2,-0.022463403932,-1.736482032633555427e+07
7933,-3,-0.033682361105,-1.931984261530466437e+07
7937,-3,-0.033673872607,-2.018119054080214124e+07
7949,-4,-0.044864594089,-2.074949655261434035e+07
7951,-5,-0.056073688873,-2.225529846467768371e+07
7963,-10,-0.112062844535,-2.618924364653424267e+07
7993,-4,-0.044740937994,-1.713849590597995423e+07
8009,1,0.011174056248,-1.125203032829453554e+07
8011,0,0.000000000000,-1.269596392668897660e+07
8017,0,0.000000000000,-1.324024997095367447e+07
8039,8,0.089225496371,-6.327791710972807065e+06
8053,10,0.111434880186,-3.038373693169524475e+06
8059,12,0.133672068375,-2.397694566239201243e+06
8069,13,0.144721646407,2.101008890890974327e+04
8081,14,0.155738318847,9.899893323804962401e+05
8087,13,0.144560496364,-2.770940445416041563e+05
8089,12,0.133423960629,-2.041798004463871287e+06
8093,10,0.111159153226,-4.758904613006758329e+06
8101,12,0.133325103643,-3.985738713153552718e+06
8111,12,0.133242890461,-4.332753761285797234e+06
8117,10,0.110994696245,-6.987079330489308477e+06
8123,10,0.110953695925,-6.470823813160279461e+06
8147,18,0.199422266087,2.678659685887667226e+06
8161,22,0.243529171850,8.336696791411043064e+06
8167,20,0.221308817609,5.432979840870934868e+06
8171,19,0.210191909561,3.618461831120160060e+06
8179,18,0.199031768067,1.414108280380547062e+06
8191,22,0.243082793082,5.028339738235666156e+06
8209,22,0.242816141147,7.082653490681931850e+06
8219,20,0.220607618032,5.022930645009614745e+06
8221,19,0.209551742667,3.608425768092675480e+06
8231,19,0.209424409762,3.368462709018449186e+06
8233,18,0.198377972549,1.662182544806167265e+06
8237,16,0.176293154818,-1.419255807452601249e+06
8243,11,0.121157425191,-7.003287605043371409e+06
8263,17,0.187016551697,4.847341569263109695e+05
8269,19,0.208942653112,2.482859091455860172e+06
8273,17,0.186903489265,2.779009432063979260e+05
8287,16,0.175760513698,-2.445131243428515637e+05
8291,14,0.153753346844,-2.629387815551912113e+06
8293,13,0.142753748048,-4.621566073108265627e+06
