pl_name,hostname,pl_orbper,sy_pnum
"Kepler-100 e","Kepler-100",60.88858800000,4
"Kepler-139 d","Kepler-139",7.30569992200,5
"Kepler-139 e","Kepler-139",2047.63537300000,5
"HD 134606 b","HD 134606",12.08900000000,5
"HD 134606 c","HD 134606",58.88300000000,5
"HD 134606 d","HD 134606",966.50000000000,5
"HD 134606 e","HD 134606",4.32030000000,5
"HD 134606 f","HD 134606",26.91500000000,5
"Teegarden's Star d","Teegarden's Star",26.13000000000,3
"LHS 1678 d","LHS 1678",4.96522290000,3
"HD 73344 b","HD 73344",15.61100000000,3
"TOI-663 b","TOI-663",2.59890200000,3
"TOI-663 c","TOI-663",4.69555070000,3
"TOI-663 d","TOI-663",7.10272680000,3
"HD 48948 b","HD 48948",7.34013000000,3
"HD 48948 c","HD 48948",38.06000000000,3
"HD 48948 d","HD 48948",151.92000000000,3
"Barnard b","Barnard's star",3.15420000000,4
"Kepler-158 d","Kepler-158",0.64508800000,3
"Kepler-51 e","Kepler-51",264.28400000000,4
"TOI-4504 b","TOI-4504",2.42614000000,3
"TOI-4504 c","TOI-4504",82.97213000000,3
"TOI-4504 d","TOI-4504",40.56340000000,3
"HD 73344 c","HD 73344",65.94000000000,3
"HD 73344 d","HD 73344",5823.00000000000,3
"WASP-132 d","WASP-132",1816.60000000000,3
"HD 20794 f","HD 20794",647.60000000000,4
"HD 20794 e","HD 20794",147.02000000000,4
"GJ 3998 d","GJ 3998",41.78000000000,3
"Barnard c","Barnard's star",4.12440000000,4
"Barnard d","Barnard's star",2.34020000000,4
"Barnard e","Barnard's star",6.73920000000,4
"TOI-1266 d","TOI-1266",32.50900000000,3
"Kepler-279 e","Kepler-279",98.35310000000,4
"Kepler-289 e","Kepler-289",330.07160000000,4
"Kepler-139 f","Kepler-139",355.00000000000,5
"K2-157 c","K2-157",25.94200000000,3
"K2-157 d","K2-157",66.50000000000,3
"TOI-2076 e","TOI-2076",3.02234450000,4
"TOI-1117 b","TOI-1117",2.22816000000,3
"TOI-1117 c","TOI-1117",4.57900000000,3
"TOI-1117 d","TOI-1117",8.66500000000,3
"L 98-59 f","L 98-59",23.06400000000,5
"HD 224018 b","HD 224018",10.64130000000,3
"HD 224018 c","HD 224018",36.57669000000,3
"HD 224018 d","HD 224018",138.07310000000,3
"HIP 41378 g","HIP 41378",62.06000000000,6
"HD 28471 b","HD 28471",3.16490000000,3
"HD 28471 c","HD 28471",6.12450000000,3
"HD 28471 d","HD 28471",11.68100000000,3
"AU Mic e","AU Mic",33.11000000000,4
"TOI-2141 c","TOI-2141",5.46240000000,3
"TOI-2141 d","TOI-2141",60.45000000000,3
"TOI-1203 b","TOI-1203",4.15728880000,4
"TOI-1203 c","TOI-1203",13.07660000000,4
"TOI-1203.01","TOI-1203",25.50267200000,4
"TOI-1203 e","TOI-1203",204.59000000000,4
"55 Cnc B b","55 Cnc B",6.79940000000,7
"55 Cnc B c","55 Cnc B",33.74700000000,7
"TOI-7510 b","TOI-7510",11.53086900000,3
"TOI-7510 c","TOI-7510",22.56874230000,3
"TOI-7510 d","TOI-7510",48.86446800000,3
"TOI-5789 c","TOI-5789",12.92774800000,4
"TOI-5789 b","TOI-5789",2.76369000000,4
"TOI-5789 d","TOI-5789",29.65000000000,4
"TOI-5789 e","TOI-5789",62.98000000000,4
"HD 176986 d","HD 176986",61.37600000000,3
"TOI-375 b","TOI-375",9.45469000000,3
"TOI-375 c","TOI-375",115.50000000000,3
"TOI-375 d","TOI-375",297.90000000000,3
"GJ 887 d","GJ 887",50.77000000000,4
"GJ 887 e","GJ 887",4.42490000000,4
"LHS 1903 b","LHS 1903",2.15550980000,4
"LHS 1903 c","LHS 1903",6.22618500000,4
"LHS 1903 d","LHS 1903",12.56628700000,4
"LHS 1903 e","LHS 1903",29.31773000000,4
"DMPP-2 c","DMPP-2",3.16800000000,3
"DMPP-2 d","DMPP-2",16.49100000000,3
"TOI-2267 b","TOI-2267 A",2.28909000000,3
"TOI-2267 c","TOI-2267 A",3.49504120000,3
"TOI-2267 d","TOI-2267 B",2.03446710000,3
