p,M_p,R,min_R_so_far
60343,-80,70.48306699,0.11989382
60353,-79,70.18728809,0.11989382
60373,-76,67.24488482,0.11989382
60383,-73,65.77658769,0.11989382
60397,-74,66.46372240,0.11989382
60413,-72,64.83787063,0.11989382
60427,-76,67.38016766,0.11989382
60443,-73,65.14893840,0.11989382
60449,-71,64.28560251,0.11989382
60457,-73,65.28900457,0.11989382
60493,-67,60.05367250,0.11989382
60497,-66,60.18180739,0.11989382
60509,-62,57.83925223,0.11989382
60521,-60,56.49795005,0.11989382
60527,-62,57.06183598,0.11989382
60539,-60,55.42551895,0.11989382
60589,-51,45.60934409,0.11989382
60601,-55,48.12122579,0.11989382
60607,-55,48.57468204,0.11989382
60611,-58,50.54886428,0.11989382
60617,-58,51.03486079,0.11989382
60623,-60,51.78828960,0.11989382
60631,-61,52.41858620,0.11989382
60637,-62,53.30566544,0.11989382
60647,-59,52.05316482,0.11989382
60649,-60,53.05121015,0.11989382
60659,-60,53.83235530,0.11989382
60661,-61,54.79066938,0.11989382
60679,-68,59.37485811,0.11989382
60689,-70,60.82477544,0.11989382
60703,-64,57.10801190,0.11989382
60719,-63,55.93903239,0.11989382
60727,-63,56.15707311,0.11989382
60733,-65,57.12074564,0.11989382
60737,-66,58.16293741,0.11989382
60757,-64,56.73819534,0.11989382
60761,-66,58.41100923,0.11989382
60763,-68,59.68705315,0.11989382
60773,-69,60.10586082,0.11989382
60779,-68,60.24139734,0.11989382
60793,-69,60.61005025,0.11989382
60811,-65,57.37607939,0.11989382
60821,-65,57.59301302,0.11989382
60859,-67,54.65855899,0.11989382
60869,-66,53.57505136,0.11989382
60887,-64,51.89770235,0.11989382
60889,-65,52.81733206,0.11989382
60899,-66,53.75615379,0.11989382
60901,-67,54.77768730,0.11989382
60913,-72,57.65235744,0.11989382
60917,-71,57.98032589,0.11989382
60919,-73,59.25173412,0.11989382
60923,-75,61.03501046,0.11989382
60937,-81,65.50105609,0.11989382
60943,-79,64.60905375,0.11989382
60953,-79,64.51662370,0.11989382
60961,-82,66.36094137,0.11989382
61001,-80,63.61619263,0.11989382
61007,-79,63.49241991,0.11989382
61027,-80,64.04439694,0.11989382
61031,-80,64.23040938,0.11989382
61043,-78,62.98463472,0.11989382
61051,-80,64.55507984,0.11989382
61057,-81,65.16763603,0.11989382
61091,-75,59.04104758,0.11989382
61099,-75,58.89816287,0.11989382
61121,-72,56.31746979,0.11989382
61129,-71,55.42382853,0.11989382
61141,-67,52.21496432,0.11989382
61151,-69,53.08353384,0.11989382
61153,-70,54.07927407,0.11989382
61169,-67,51.36673079,0.11989382
61211,-63,46.93809158,0.11989382
61223,-65,47.75473643,0.11989382
61231,-66,47.91626969,0.11989382
61253,-70,50.49644819,0.11989382
61261,-71,50.50840320,0.11989382
61283,-65,45.51564422,0.11989382
61291,-64,45.29137439,0.11989382
61297,-64,45.26099758,0.11989382
61331,-54,38.49403385,0.11989382
61333,-55,39.33721331,0.11989382
61339,-55,39.01723086,0.11989382
61343,-54,39.17264901,0.11989382
61357,-53,38.36953122,0.11989382
61363,-55,39.36007481,0.11989382
61379,-56,40.30408344,0.11989382
61381,-57,41.34012199,0.11989382
61403,-56,41.14198634,0.11989382
61409,-55,40.77891370,0.11989382
61417,-59,44.01113374,0.11989382
61441,-55,41.66694915,0.11989382
61463,-54,39.66611973,0.11989382
61469,-58,42.43044768,0.11989382
61471,-59,43.34313240,0.11989382
61483,-62,44.07779335,0.11989382
61487,-65,46.34170353,0.11989382
61493,-67,47.12668590,0.11989382
61507,-63,44.32165118,0.11989382
61511,-64,44.93168809,0.11989382
61519,-63,43.87650372,0.11989382
61543,-66,44.92998782,0.11989382
61547,-65,44.96342131,0.11989382
61553,-65,45.03089853,0.11989382
61559,-69,47.79524518,0.11989382
61561,-70,48.79269476,0.11989382
61583,-70,48.64150020,0.11989382
61603,-68,47.36691674,0.11989382
61609,-69,48.33674081,0.11989382
61613,-70,49.80145508,0.11989382
61627,-68,48.01004383,0.11989382
61631,-69,48.54003248,0.11989382
61637,-69,49.65950164,0.11989382
61643,-70,49.83556319,0.11989382
61651,-69,48.73429964,0.11989382
61657,-69,48.55718176,0.11989382
61667,-70,49.59754862,0.11989382
61673,-70,50.04994038,0.11989382
61681,-68,49.13552529,0.11989382
61687,-69,50.43645169,0.11989382
61703,-71,52.00460095,0.11989382
61717,-71,51.50528610,0.11989382
61723,-73,53.55118721,0.11989382
61729,-74,54.39520847,0.11989382
61751,-72,52.21661276,0.11989382
61757,-70,51.02642220,0.11989382
61781,-67,47.68880748,0.11989382
61813,-64,45.11773738,0.11989382
61819,-65,45.45694996,0.11989382
61837,-66,45.30246566,0.11989382
61843,-67,46.77324070,0.11989382
61861,-68,46.19607680,0.11989382
61871,-67,45.41005562,0.11989382
61879,-66,44.70094939,0.11989382
61909,-61,40.72097210,0.11989382
61927,-59,39.56170315,0.11989382
61933,-58,39.17006523,0.11989382
61949,-60,39.44370416,0.11989382
61961,-62,40.95148741,0.11989382
61967,-62,42.23050326,0.11989382
61979,-61,41.38771066,0.11989382
61981,-62,42.25711766,0.11989382
61987,-65,44.22478099,0.11989382
61991,-66,44.70361852,0.11989382
62003,-72,48.46151631,0.11989382
62011,-71,48.23761271,0.11989382
62017,-75,51.32450578,0.11989382
62039,-75,50.89118138,0.11989382
62047,-74,49.88169954,0.11989382
62053,-73,49.50633463,0.11989382
62057,-73,49.78701261,0.11989382
62071,-72,48.42040972,0.11989382
62081,-71,47.67443448,0.11989382
62099,-72,47.43661951,0.11989382
62119,-71,47.04056790,0.11989382
62129,-72,48.33559905,0.11989382
62131,-74,49.58563371,0.11989382
62137,-77,51.83523430,0.11989382
62141,-76,51.63653689,0.11989382
62143,-78,52.96812687,0.11989382
62171,-71,48.85448690,0.11989382
62189,-66,45.62732739,0.11989382
62191,-67,46.53404816,0.11989382
62201,-69,47.70775772,0.11989382
62207,-70,48.13533377,0.11989382
62213,-72,49.57954012,0.11989382
62219,-76,52.25990267,0.11989382
62233,-75,51.44385544,0.11989382
62273,-67,44.43941836,0.11989382
62297,-62,41.52170770,0.11989382
62299,-63,42.63133606,0.11989382
62303,-64,43.72571844,0.11989382
62311,-65,44.35912149,0.11989382
62323,-65,43.98258616,0.11989382
62327,-67,45.22711874,0.11989382
62347,-68,45.11514561,0.11989382
62351,-70,46.40428503,0.11989382
62383,-63,42.54985938,0.11989382
62401,-61,40.27773444,0.11989382
62417,-62,39.87220596,0.11989382
62423,-62,40.92913619,0.11989382
62459,-50,33.64854057,0.11989382
62467,-49,33.59646353,0.11989382
62473,-50,33.92561782,0.11989382
62477,-50,34.17041677,0.11989382
62483,-52,35.19398842,0.11989382
62497,-53,37.02625016,0.11989382
62501,-54,38.18201393,0.11989382
62507,-52,37.69443719,0.11989382
62533,-47,32.54572469,0.11989382
62539,-44,31.19392862,0.11989382
62549,-46,32.90135066,0.11989382
62563,-46,32.05135697,0.11989382
62581,-46,31.21650478,0.11989382
62591,-45,30.62873913,0.11989382
62597,-44,29.84067168,0.11989382
62603,-45,30.18362221,0.11989382
62617,-48,33.08457843,0.11989382
62627,-48,32.41595311,0.11989382
62633,-51,34.13636934,0.11989382
62639,-50,33.65573585,0.11989382
62653,-48,32.88590579,0.11989382
62659,-48,33.07456960,0.11989382
62683,-42,29.15652728,0.11989382
62687,-44,30.22490542,0.11989382
62701,-42,29.36862798,0.11989382
62723,-38,25.26064286,0.11989382
62731,-38,25.48144129,0.11989382
62743,-38,24.55161700,0.11989382
62753,-38,24.14070135,0.11989382
62761,-37,23.75220779,0.11989382
62773,-36,21.98476177,0.11989382
62791,-33,20.31012411,0.11989382
62801,-34,21.31485362,0.11989382
62819,-30,18.98355140,0.11989382
62827,-31,19.85557886,0.11989382
62851,-28,17.98857130,0.11989382
62861,-31,19.84136137,0.11989382
62869,-32,19.85568615,0.11989382
62873,-35,22.00530262,0.11989382
62897,-28,17.66034355,0.11989382
62903,-28,17.99013812,0.11989382
62921,-31,18.60697000,0.11989382
62927,-35,21.12606851,0.11989382
62929,-36,22.11022160,0.11989382
62939,-39,24.52972566,0.11989382
62969,-36,21.94982354,0.11989382
62971,-36,22.67732799,0.11989382
62981,-36,22.31770453,0.11989382
62983,-37,23.41869058,0.11989382
62987,-38,24.34963796,0.11989382
62989,-39,25.18729640,0.11989382
63029,-43,26.50124624,0.11989382
63031,-45,27.73757621,0.11989382
63059,-41,22.95261837,0.11989382
63067,-38,21.10451380,0.11989382
63073,-38,20.52660446,0.11989382
63079,-38,20.79380753,0.11989382
63097,-33,17.30444143,0.11989382
63103,-33,17.49852301,0.11989382
63113,-34,17.76260884,0.11989382
63127,-38,21.82669856,0.11989382
63131,-39,23.15279088,0.11989382
63149,-37,21.98631342,0.11989382
63179,-38,20.66388273,0.11989382
63197,-36,18.10877123,0.11989382
63199,-37,19.21443810,0.11989382
63211,-33,16.06887292,0.11989382
63241,-35,14.95612774,0.11989382
63247,-35,15.51739693,0.11989382
63277,-33,13.20108088,0.11989382
63281,-35,14.85926620,0.11989382
63299,-32,12.28686449,0.11989382
63311,-34,14.36119628,0.11989382
63313,-35,15.39870820,0.11989382
63317,-35,16.08297968,0.11989382
63331,-31,14.41112888,0.11989382
63337,-32,16.21650641,0.11989382
63347,-33,16.69111142,0.11989382
63353,-35,18.27224718,0.11989382
63361,-36,18.67768555,0.11989382
63367,-35,18.24420657,0.11989382
63377,-36,19.08579855,0.11989382
63389,-37,19.07861728,0.11989382
63391,-37,19.81407303,0.11989382
63397,-39,21.55146617,0.11989382
63409,-40,22.27018128,0.11989382
63419,-41,23.24594629,0.11989382
63421,-42,24.35681957,0.11989382
63439,-41,23.68856842,0.11989382
63443,-41,23.96516276,0.11989382
63463,-35,20.36013447,0.11989382
63467,-38,22.23191128,0.11989382
63473,-36,21.22999624,0.11989382
63487,-38,23.71938357,0.11989382
63493,-36,22.85163838,0.11989382
63499,-38,24.56935100,0.11989382
63521,-41,25.74568035,0.11989382
63527,-42,26.08625040,0.11989382
63533,-45,28.76476902,0.11989382
63541,-47,30.49625044,0.11989382
63559,-49,31.15767746,0.11989382
63577,-46,28.43524820,0.11989382
63587,-49,30.80153463,0.11989382
63589,-50,31.65855821,0.11989382
63599,-47,30.01034803,0.11989382
63601,-48,31.00299150,0.11989382
63607,-49,31.44511679,0.11989382
63611,-50,32.19492517,0.11989382
63617,-52,33.28193551,0.11989382
63629,-55,35.03575086,0.11989382
63647,-54,34.05298072,0.11989382
63649,-55,35.04406506,0.11989382
63659,-57,36.34560038,0.11989382
63667,-58,37.36203583,0.11989382
63671,-61,39.62340316,0.11989382
63689,-61,38.59485136,0.11989382
63691,-63,39.82999047,0.11989382
63697,-62,39.38741778,0.11989382
63703,-62,39.70752557,0.11989382
63709,-64,41.54288319,0.11989382
63719,-64,41.82263129,0.11989382
63727,-67,43.43044862,0.11989382
63737,-69,44.96855802,0.11989382
63743,-67,44.27467531,0.11989382
63761,-69,45.02165148,0.11989382
63773,-68,44.80074281,0.11989382
63781,-70,46.58754274,0.11989382
63793,-72,47.78983676,0.11989382
63799,-74,49.06407689,0.11989382
63803,-74,49.66750665,0.11989382
63809,-76,51.01009680,0.11989382
63823,-73,48.93134937,0.11989382
63839,-75,50.70190080,0.11989382
63841,-76,51.71543347,0.11989382
63853,-77,52.42817798,0.11989382
63857,-79,53.85965697,0.11989382
63863,-80,54.46015722,0.11989382
63901,-83,55.27034942,0.11989382
63907,-84,55.72802070,0.11989382
63913,-85,56.35241808,0.11989382
63929,-84,55.11975834,0.11989382
63949,-82,52.61307584,0.11989382
63977,-77,49.10873998,0.11989382
63997,-73,45.81996717,0.11989382
64007,-74,46.42915422,0.11989382
64013,-75,47.87532554,0.11989382
64019,-73,47.26251312,0.11989382
64033,-69,44.74558708,0.11989382
64037,-71,46.63262280,0.11989382
64063,-67,44.79481519,0.11989382
64067,-70,46.80934888,0.11989382
64081,-64,43.30293792,0.11989382
64091,-66,44.61524312,0.11989382
64109,-63,41.99691619,0.11989382
64123,-56,36.99926873,0.11989382
64151,-49,29.96904551,0.11989382
64153,-50,30.96797618,0.11989382
64157,-51,32.12788618,0.11989382
64171,-55,35.34973237,0.11989382
64187,-53,34.88861314,0.11989382
64189,-54,35.93781572,0.11989382
64217,-53,35.70029229,0.11989382
64223,-54,35.78090811,0.11989382
64231,-55,36.62665629,0.11989382
64237,-56,37.65636666,0.11989382
64271,-52,32.57959532,0.11989382
64279,-54,33.91598945,0.11989382
64283,-55,35.08910285,0.11989382
64301,-49,30.58067082,0.11989382
64303,-49,31.29713022,0.11989382
64319,-45,28.98966288,0.11989382
64327,-45,29.71858390,0.11989382
64333,-45,30.01924408,0.11989382
64373,-46,28.46613313,0.11989382
64381,-48,30.55271118,0.11989382
64399,-48,30.12715890,0.11989382
64403,-49,30.90861024,0.11989382
64433,-45,27.14029155,0.11989382
64439,-47,29.03814627,0.11989382
64451,-45,27.47327653,0.11989382
64453,-46,28.30736779,0.11989382
64483,-38,21.47766119,0.11989382
64489,-39,22.23208706,0.11989382
64499,-37,21.70308961,0.11989382
64513,-32,17.82568944,0.11989382
64553,-25,11.85228015,0.11989382
64567,-27,12.18270258,0.11989382
64577,-25,10.98958984,0.11989382
64579,-25,11.66251775,0.11989382
64591,-23,11.39357583,0.11989382
64601,-21,9.99489988,0.11989382
64609,-21,10.89491776,0.11989382
64613,-23,12.37116216,0.11989382
64621,-21,11.53530458,0.11989382
64627,-25,14.06174980,0.11989382
64633,-25,15.10544017,0.11989382
64661,-25,14.45770094,0.11989382
64663,-25,15.14425887,0.11989382
64667,-25,15.91797589,0.11989382
64679,-22,13.83759849,0.11989382
64693,-21,12.51049430,0.11989382
64709,-16,9.64234199,0.11989382
64717,-14,8.60634457,0.11989382
64747,-10,4.14526464,0.11989382
64763,-7,2.47933914,0.11989382
64781,-5,0.00683432,0.00683432
64783,-6,0.90042016,0.00683432
64793,-8,2.39771951,0.00683432
64811,-7,2.04674365,0.00683432
64817,-9,3.63097845,0.00683432
65729,-6,14.34516561,0.00683432
65731,-8,15.56991110,0.00683432
65761,-5,11.68252639,0.00683432
65777,-7,12.97589680,0.00683432
65789,-5,11.77611133,0.00683432
65843,-3,11.72808076,0.00683432
65851,-6,14.26632230,0.00683432
65867,-5,13.31425346,0.00683432
65881,-5,13.69735016,0.00683432
75833,-5,24.48599457,0.00683432
75853,-7,24.10988536,0.00683432
75869,-3,21.34114725,0.00683432
75883,-6,22.00108000,0.00683432
75913,-9,22.77712757,0.00683432
75931,-4,18.28009637,0.00683432
75937,-3,18.02160656,0.00683432
75941,-6,20.33613237,0.00683432
75967,-3,18.10512871,0.00683432
76163,-5,20.44470362,0.00683432
76249,-3,16.08189460,0.00683432
76253,-5,17.88074213,0.00683432
76259,-5,19.13726207,0.00683432
76261,-6,20.26517157,0.00683432
76283,-9,20.66177937,0.00683432
76289,-11,22.00736708,0.00683432
76303,-10,21.34033144,0.00683432
76333,-6,17.18357184,0.00683432
77591,-4,18.78365073,0.00683432
77647,-3,17.46551753,0.00683432
77719,-5,21.11342283,0.00683432
77723,-6,22.08952980,0.00683432
77731,-7,22.76261720,0.00683432
77743,-9,24.07575492,0.00683432
77747,-8,24.12534492,0.00683432
77761,-8,23.91479948,0.00683432
77773,-9,23.83151007,0.00683432
77783,-13,27.07903294,0.00683432
77797,-10,25.10354558,0.00683432
77801,-11,25.88520536,0.00683432
77813,-12,27.28154270,0.00683432
77839,-7,21.80909683,0.00683432
77849,-5,21.30242857,0.00683432
77863,-5,21.79459716,0.00683432
77867,-4,21.65965017,0.00683432
77893,-8,22.74114961,0.00683432
77899,-8,22.60680726,0.00683432
77929,-5,18.76239361,0.00683432
77933,-7,20.09921231,0.00683432
77969,-3,17.08255501,0.00683432
77977,-4,17.33745637,0.00683432
77983,-3,16.81059725,0.00683432
78007,-4,16.78864394,0.00683432
78017,-3,16.61225867,0.00683432
78031,-9,19.46971116,0.00683432
78041,-8,18.36810107,0.00683432
78049,-7,17.60471557,0.00683432
78059,-9,18.39443446,0.00683432
78079,-11,19.97696088,0.00683432
78101,-8,17.40823391,0.00683432
78121,-4,14.70877366,0.00683432
78139,-3,14.36948470,0.00683432
78157,-4,14.16626393,0.00683432
78173,-6,16.19908092,0.00683432
78179,-5,16.20394927,0.00683432
78191,-3,15.59265661,0.00683432
78193,-4,16.59576437,0.00683432
78203,-3,15.66919200,0.00683432
78233,-3,15.77280051,0.00683432
78277,-4,15.47710012,0.00683432
78283,-6,17.48973428,0.00683432
78301,-9,17.85344177,0.00683432
78307,-9,18.29813049,0.00683432
78311,-9,18.48653689,0.00683432
78317,-7,17.62961201,0.00683432
78341,-4,15.59052174,0.00683432
78347,-4,16.06737307,0.00683432
79657,-4,9.19458710,0.00683432
79669,-6,10.87397819,0.00683432
80819,-4,20.05029707,0.00683432
80929,-4,18.44807946,0.00683432
80933,-7,20.25695143,0.00683432
80953,-3,17.60060033,0.00683432
81001,-3,17.36714685,0.00683432
81013,-5,18.44499790,0.00683432
81017,-4,18.35598144,0.00683432
81019,-5,19.25944969,0.00683432
81023,-8,21.59261131,0.00683432
81031,-10,23.60134580,0.00683432
81041,-11,25.23899170,0.00683432
81043,-11,25.93300352,0.00683432
81047,-12,26.92027516,0.00683432
81049,-13,27.84645980,0.00683432
81071,-10,26.58411849,0.00683432
81077,-13,28.56946441,0.00683432
81083,-15,29.48773195,0.00683432
81097,-13,27.39833999,0.00683432
81101,-13,27.77044838,0.00683432
81119,-14,28.81350191,0.00683432
81131,-15,28.84795769,0.00683432
81157,-14,27.15291887,0.00683432
81163,-16,28.24140873,0.00683432
81173,-16,28.83974663,0.00683432
81181,-15,28.77721273,0.00683432
81197,-12,27.65349695,0.00683432
81199,-13,28.55382118,0.00683432
81203,-14,29.33700078,0.00683432
81223,-15,29.93983616,0.00683432
81233,-15,28.90865215,0.00683432
81239,-17,30.74064380,0.00683432
81281,-7,22.98678841,0.00683432
81283,-9,24.27810693,0.00683432
81293,-10,24.97908017,0.00683432
81299,-12,26.74324668,0.00683432
81307,-13,28.10430701,0.00683432
81331,-7,23.12875132,0.00683432
81343,-8,23.10260064,0.00683432
81349,-10,24.35801266,0.00683432
81353,-11,25.39047582,0.00683432
81359,-16,28.56264283,0.00683432
81371,-18,30.45729597,0.00683432
81373,-19,31.63142398,0.00683432
81401,-14,27.59482245,0.00683432
81409,-15,28.57236815,0.00683432
81421,-15,28.65494704,0.00683432
81439,-13,27.25821444,0.00683432
81457,-16,27.93908791,0.00683432
81463,-18,29.54811641,0.00683432
81509,-19,28.63562520,0.00683432
81517,-18,28.50253685,0.00683432
81527,-16,27.62716931,0.00683432
81533,-17,28.54012034,0.00683432
81547,-16,27.77598311,0.00683432
81551,-17,28.30531007,0.00683432
81553,-18,29.35040332,0.00683432
81559,-21,31.40356531,0.00683432
81563,-24,33.61308905,0.00683432
81569,-27,35.66297614,0.00683432
81611,-23,30.23447778,0.00683432
81619,-23,30.89163665,0.00683432
81629,-23,30.59587822,0.00683432
81637,-25,32.62361606,0.00683432
81647,-24,32.62272664,0.00683432
81649,-25,33.62684786,0.00683432
81667,-24,33.71885727,0.00683432
81671,-27,35.92181597,0.00683432
81677,-30,38.48461166,0.00683432
81689,-33,40.94820219,0.00683432
81701,-33,41.20423368,0.00683432
81703,-34,42.16675108,0.00683432
81707,-33,42.28537453,0.00683432
81727,-30,39.58578327,0.00683432
81737,-29,39.37711077,0.00683432
81749,-30,39.38127137,0.00683432
81761,-30,39.95661497,0.00683432
81769,-29,38.68933678,0.00683432
81773,-32,40.43807287,0.00683432
81799,-33,39.18356293,0.00683432
81817,-28,35.23147442,0.00683432
81839,-27,35.69423332,0.00683432
81847,-26,34.66133636,0.00683432
81853,-27,35.81039591,0.00683432
81869,-25,34.82678060,0.00683432
81883,-22,33.98233970,0.00683432
81899,-19,32.29111696,0.00683432
81901,-20,33.29847558,0.00683432
81919,-21,32.06100572,0.00683432
81929,-20,32.57041017,0.00683432
81931,-20,33.29318955,0.00683432
81937,-24,35.87866041,0.00683432
81943,-23,35.36164913,0.00683432
81953,-25,37.34378173,0.00683432
81967,-27,39.05322471,0.00683432
81971,-28,40.42950518,0.00683432
81973,-29,41.43128074,0.00683432
82003,-28,40.42351607,0.00683432
82007,-31,42.11635973,0.00683432
82009,-32,43.09118470,0.00683432
82013,-31,42.83167411,0.00683432
82021,-34,44.66319059,0.00683432
82031,-34,44.93530285,0.00683432
82037,-33,44.54148220,0.00683432
82039,-34,45.51569387,0.00683432
82051,-32,44.29531238,0.00683432
82067,-36,45.83380894,0.00683432
82073,-37,47.29082419,0.00683432
82129,-34,43.09471434,0.00683432
82139,-33,42.00249658,0.00683432
82141,-34,42.99736488,0.00683432
82153,-39,46.01747422,0.00683432
82163,-39,45.78923964,0.00683432
82171,-40,45.86887113,0.00683432
82183,-44,47.94906146,0.00683432
82189,-46,49.77455620,0.00683432
82193,-47,50.56567003,0.00683432
82207,-50,51.34018584,0.00683432
82217,-50,51.29232979,0.00683432
82219,-50,51.96682741,0.00683432
82223,-50,52.56421375,0.00683432
82231,-49,53.05956361,0.00683432
82237,-48,52.78465261,0.00683432
82241,-51,54.91889093,0.00683432
82261,-51,53.28550156,0.00683432
82267,-52,53.83935112,0.00683432
82279,-51,53.77357098,0.00683432
82301,-52,55.33003844,0.00683432
82307,-55,56.79680126,0.00683432
82339,-60,58.63007284,0.00683432
82349,-60,58.51583874,0.00683432
82351,-61,59.50173958,0.00683432
82361,-59,58.41136735,0.00683432
82373,-58,56.96245298,0.00683432
82387,-58,56.08630866,0.00683432
82393,-60,57.39048416,0.00683432
82421,-63,58.86745403,0.00683432
82457,-55,52.30141607,0.00683432
82463,-53,51.38651991,0.00683432
82469,-52,51.32781477,0.00683432
82471,-52,52.04850365,0.00683432
82483,-50,51.16274136,0.00683432
82487,-50,51.84596760,0.00683432
82493,-50,52.37332562,0.00683432
82499,-52,54.36941165,0.00683432
82507,-55,57.03720521,0.00683432
82529,-52,55.60793669,0.00683432
82531,-53,56.67325978,0.00683432
82549,-57,59.28472111,0.00683432
82559,-59,59.53933156,0.00683432
82561,-60,60.53102506,0.00683432
82567,-59,60.25760562,0.00683432
82571,-60,61.37873134,0.00683432
82591,-56,58.91291250,0.00683432
82601,-56,58.84338233,0.00683432
82609,-59,61.10794328,0.00683432
82613,-59,62.20842418,0.00683432
82619,-59,62.41075192,0.00683432
82633,-57,60.11103029,0.00683432
82651,-55,58.08782205,0.00683432
82657,-56,58.92511604,0.00683432
82699,-52,53.73134297,0.00683432
82721,-53,53.43979106,0.00683432
82723,-53,54.11861259,0.00683432
82727,-53,54.57157166,0.00683432
82729,-54,55.58002529,0.00683432
82757,-51,53.05128568,0.00683432
82759,-51,53.74212164,0.00683432
82763,-51,54.42325571,0.00683432
82781,-52,54.86436086,0.00683432
82787,-52,55.02733113,0.00683432
82793,-51,54.86892055,0.00683432
82799,-52,56.12545283,0.00683432
82811,-51,55.41290442,0.00683432
82813,-52,56.25711795,0.00683432
82837,-51,53.61140428,0.00683432
82847,-54,55.53731375,0.00683432
82883,-53,52.14901033,0.00683432
82889,-54,53.56785567,0.00683432
82891,-55,54.53408718,0.00683432
82903,-55,55.25300392,0.00683432
82913,-56,55.56227702,0.00683432
82939,-50,50.53446969,0.00683432
82963,-49,49.74506623,0.00683432
82981,-55,52.23505823,0.00683432
82997,-54,50.28637938,0.00683432
83003,-58,53.23529184,0.00683432
83009,-60,55.33919077,0.00683432
83023,-53,51.38011207,0.00683432
83047,-51,49.36375850,0.00683432
83059,-49,48.04169268,0.00683432
83063,-49,49.04241626,0.00683432
83071,-50,50.18224307,0.00683432
83077,-51,50.98610484,0.00683432
83089,-45,47.23708962,0.00683432
83093,-44,46.97710036,0.00683432
83101,-41,45.47618486,0.00683432
83117,-45,48.16939374,0.00683432
83137,-45,47.32872225,0.00683432
83177,-42,43.72794233,0.00683432
83203,-39,41.37977574,0.00683432
83207,-39,41.66673259,0.00683432
83219,-35,40.15350652,0.00683432
83221,-36,41.27539172,0.00683432
83227,-37,42.20503409,0.00683432
83231,-38,42.61417260,0.00683432
83233,-39,43.61414305,0.00683432
83243,-38,43.35709235,0.00683432
83257,-36,42.37342886,0.00683432
83267,-35,41.10099285,0.00683432
83269,-36,42.10678183,0.00683432
83273,-37,43.50025089,0.00683432
83299,-37,43.26650223,0.00683432
83311,-34,41.39537078,0.00683432
83339,-28,37.34356911,0.00683432
83341,-29,38.29650034,0.00683432
83357,-33,40.88341672,0.00683432
83383,-29,37.91351663,0.00683432
83389,-30,38.53355374,0.00683432
83399,-29,37.77605245,0.00683432
83401,-30,38.75881580,0.00683432
83407,-32,40.52185325,0.00683432
83417,-29,38.43478128,0.00683432
83423,-33,40.68791269,0.00683432
83431,-31,39.52300095,0.00683432
83437,-31,39.46440531,0.00683432
83443,-31,39.48438071,0.00683432
83449,-34,41.79615426,0.00683432
83459,-30,39.99137381,0.00683432
83471,-30,40.23611969,0.00683432
83477,-29,39.98906923,0.00683432
83497,-27,37.26961777,0.00683432
83537,-23,32.85680262,0.00683432
83557,-20,30.42421835,0.00683432
83561,-21,31.46699467,0.00683432
83563,-21,32.15049943,0.00683432
83579,-20,32.85834720,0.00683432
83591,-21,34.19672319,0.00683432
83597,-22,34.54897640,0.00683432
83609,-25,37.01724576,0.00683432
83617,-29,39.40357047,0.00683432
83621,-29,39.78665046,0.00683432
83639,-29,38.90196781,0.00683432
83641,-30,39.96230802,0.00683432
83653,-28,38.43484620,0.00683432
83663,-29,38.68831706,0.00683432
83689,-22,33.91087317,0.00683432
83701,-26,36.43132538,0.00683432
83717,-23,34.95365327,0.00683432
83719,-24,36.06172159,0.00683432
83737,-21,34.66533941,0.00683432
83761,-21,33.99690140,0.00683432
83773,-21,34.56050017,0.00683432
83777,-21,35.15369537,0.00683432
83791,-22,34.74156360,0.00683432
83813,-14,29.19198317,0.00683432
83833,-6,24.06849434,0.00683432
83843,-4,23.08657659,0.00683432
83857,-4,23.28235234,0.00683432
83869,-4,22.19609450,0.00683432
83873,-6,23.34692401,0.00683432
83891,-8,24.87635641,0.00683432
83903,-6,23.62694237,0.00683432
83911,-5,23.78316043,0.00683432
83921,-6,24.97845239,0.00683432
83933,-10,27.35931735,0.00683432
83939,-9,27.27804651,0.00683432
83969,-7,27.43322322,0.00683432
83983,-8,27.06677782,0.00683432
83987,-8,27.69732738,0.00683432
84011,-7,26.32076044,0.00683432
84017,-6,26.35708582,0.00683432
84067,-4,23.90587564,0.00683432
84349,-3,25.48507655,0.00683432
84421,-3,25.19294804,0.00683432
84431,-6,27.12244432,0.00683432
84437,-4,26.08812410,0.00683432
84443,-4,26.42598176,0.00683432
84449,-3,26.14587206,0.00683432
84467,-4,28.25350892,0.00683432
84481,-6,29.54016743,0.00683432
84499,-9,30.18389938,0.00683432
84503,-9,30.97470359,0.00683432
84509,-9,31.51426454,0.00683432
84521,-6,29.27791972,0.00683432
84523,-8,30.60582677,0.00683432
84533,-8,30.33356247,0.00683432
84551,-7,29.64858152,0.00683432
84559,-8,30.60365680,0.00683432
84589,-5,27.90524044,0.00683432
84649,-3,26.48542492,0.00683432
84653,-3,26.77491642,0.00683432
84659,-3,26.79115818,0.00683432
90089,-3,15.11849353,0.00683432
90107,-9,19.11047504,0.00683432
90121,-7,17.69899402,0.00683432
90127,-8,18.62229768,0.00683432
90149,-6,17.83789467,0.00683432
90163,-4,15.91805315,0.00683432
90173,-4,16.08048064,0.00683432
90187,-10,18.85737977,0.00683432
90191,-10,19.88971502,0.00683432
90197,-12,21.60736565,0.00683432
90199,-13,22.71776531,0.00683432
90203,-14,23.95123028,0.00683432
90217,-14,24.26279730,0.00683432
90227,-13,23.29409876,0.00683432
90239,-13,23.69878070,0.00683432
