scenario,seed,kernel,kernel_param,match_mode,mode,alpha,curve,assigned_rank,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
st_shared,98,smoothstep,none,none,all,0.75,389a1,2,30000,-0.1429637235445749,0.83216043578924137,-0.11896875448690608,-0.19569575714601462,2.5230071983395206,6.3655653228730369,-0.030742871562849536,29989,3245,True
st_shared,98,smoothstep,none,none,all,0.75,389a1,2,100000,-0.090788409969694298,1.1263604055247738,-0.10226047027041428,-0.16821173123972472,2.5230329634827937,6.3656953348207681,-0.026424722263975717,99991,9592,True
st_shared,98,smoothstep,none,none,all,0.75,389a1,2,300000,0.61859881850753007,1.2028082283817711,0.74405574896809901,1.2239226491118982,2.523032722715167,6.3656941198915087,0.19226852972520106,299993,25997,True
st_shared,98,smoothstep,none,none,all,0.75,389a1,2,1000000,-0.094233978828804993,1.1434893117498903,-0.10775554759440396,-0.17725077112992052,2.5230319452616272,6.3656901968106707,-0.02784470586060353,999983,78498,True
st_shared,99,smoothstep,none,none,all,0.75,37a1,1,1000,2.4674418640858535,0.23502330616575973,0.5799063446692625,0.95390770192789931,0.86228296116928937,0.86228296116928937,1.1062583222499993,997,168,True
st_shared,99,smoothstep,none,none,all,0.75,37a1,1,3000,2.75246710382322,0.25881739284200089,0.71238635969489883,1.1718285918201334,0.86242075337509305,0.86242075337509305,1.3587666892687467,2999,430,True
st_shared,99,smoothstep,none,none,all,0.75,37a1,1,10000,2.6204463788086909,0.20242288378024356,0.53043831278995168,0.87253605106968679,0.86236635369711689,0.86236635369711689,1.0117927807931868,9973,1229,True
st_shared,99,smoothstep,none,none,all,0.75,37a1,1,30000,3.0796215792973149,0.169962286856124,0.52341952626883981,0.86099061001317478,0.8623544053843476,0.8623544053843476,0.99841852101333561,29989,3245,True
st_shared,99,smoothstep,none,none,all,0.75,37a1,1,100000,3.0767762401361498,0.19123972137991097,0.58840183091196729,0.96788221666296481,0.86235309798971449,0.86235309798971449,1.1223734441486393,99991,9592,True
st_shared,99,smoothstep,none,none,all,0.75,37a1,1,300000,3.8683613243012176,0.13605322163593528,0.52630302062303369,0.86573376810795277,0.86235226823531785,0.86235226823531785,1.0039212512069513,299993,25997,True
st_shared,99,smoothstep,none,none,all,0.75,37a1,1,1000000,3.6368697484618058,0.16348761762556197,0.59458317079049738,0.97805011320792645,0.86235252161894382,0.86235252161894382,1.13416507598514,999983,78498,True
st_shared,99,smoothstep,none,none,all,0.75,11a1,0,1000,2.5631316927236227,0.22327214085747182,0.57227590033403886,0.9413561240957008,0.85978135611819939,1,0.9413561240957008,997,168,True
st_shared,99,smoothstep,none,none,all,0.75,11a1,0,3000,2.8097216538314265,0.24587652319990086,0.69084459140354659,1.1363938032975371,0.85991874856928963,1,1.1363938032975371,2999,430,True
st_shared,99,smoothstep,none,none,all,0.75,11a1,0,10000,2.7568712748425734,0.19230173959123137,0.53015114198132263,0.87206367402356855,0.85986450671248749,1,0.87206367402356855,9973,1229,True
st_shared,99,smoothstep,none,none,all,0.75,11a1,0,30000,3.2906430618888436,0.16146417251331779,0.53132095902457255,0.87398794592998996,0.8598525930634664,1,0.87398794592998996,29989,3245,True
st_shared,99,smoothstep,none,none,all,0.75,11a1,0,100000,3.2344179250416696,0.18167773531091541,0.58762172367060073,0.96659899168584595,0.85985128946177036,1,0.96659899168584595,99991,9592,True
st_shared,99,smoothstep,none,none,all,0.75,11a1,0,300000,4.0380971081181505,0.1292505605541385,0.52192631479631657,0.85853437559301271,0.8598504621146088,1,0.85853437559301271,299993,25997,True
st_shared,99,smoothstep,none,none,all,0.75,11a1,0,1000000,3.8397016406929216,0.15531323674428385,0.59635648994835488,0.98096710630208084,0.85985071476313302,1,0.98096710630208084,999983,78498,True
st_shared,99,smoothstep,none,none,all,0.75,389a1,2,1000,2.596338962960691,0.2238998975796577,0.58132002788897341,0.95623311761573337,0.85935193966086953,0.73848575619889878,1.2948565488082182,997,168,True
st_shared,99,smoothstep,none,none,all,0.75,389a1,2,3000,2.7763688408296527,0.24656783488649855,0.68456325392970518,1.1260614173014452,0.85948926349151444,0.73872179405718597,1.5243376144582441,2999,430,True
st_shared,99,smoothstep,none,none,all,0.75,389a1,2,10000,2.7274635176265387,0.19284241927143167,0.52597066321367081,0.8651870620829224,0.85943504872572296,0.73862860297818578,1.1713424833460915,9973,1229,True
st_shared,99,smoothstep,none,none,all,0.75,389a1,2,30000,3.3172373637243062,0.16191814863097476,0.53712093250373505,0.88352851989268066,0.85942314102695538,0.73860813533263803,1.1962074036657837,29989,3245,True
st_shared,99,smoothstep,none,none,all,0.75,389a1,2,100000,3.2634840204185016,0.18218854431366402,0.59456940307095063,0.97802746621702119,0.8594218380763412,0.7386058957625169,1.3241533432485424,99991,9592,True
st_shared,99,smoothstep,none,none,all,0.75,389a1,2,300000,4.0001598473132134,0.1296139641920602,0.51847657521217183,0.85285978142929819,0.85942101114239688,0.73860447439301991,1.1546907864729259,299993,25997,True
st_shared,99,smoothstep,none,none,all,0.75,389a1,2,1000000,3.8320998055645914,0.15574991875949742,0.59684923339497098,0.98177763678363583,0.85942126366473626,0.7386049084390921,1.3292324835187534,999983,78498,True
st_shared,100,smoothstep,none,none,all,0.75,37a1,1,1000,2.6171046901990609,0.31676237453976963,0.82900029608662273,1.3636508284601521,1.0993084342178847,1.0993084342178847,1.2404624453102979,997,168,True
st_shared,100,smoothstep,none,none,all,0.75,37a1,1,3000,2.7092215686263885,0.31104219288576684,0.84268221771896901,1.3861566874531464,1.0993088432462386,1.0993088432462386,1.2609347190911804,2999,430,True
st_shared,100,smoothstep,none,none,all,0.75,37a1,1,10000,3.2330399381927357,0.24243700052878345,0.78380850520521028,1.2893133120974358,1.099266735711139,1.099266735711139,1.172884860618794,9973,1229,True
st_shared,100,smoothstep,none,none,all,0.75,37a1,1,30000,2.895727586554683,0.2566291692958752,0.74312816504467782,1.2223968347164018,1.0992729207107104,1.0992729207107104,1.1120048640205642,29989,3245,True
st_shared,100,smoothstep,none,none,all,0.75,37a1,1,100000,2.9906938340826255,0.16302660482155701,0.48756266183125535,0.80200843216943341,1.0992614785704378,1.0992614785704378,0.72958840803957348,99991,9592,True
st_shared,100,smoothstep,none,none,all,0.75,37a1,1,300000,3.4196671917325703,0.11270259577508349,0.38540536919515078,0.63396642133532155,1.0992589754301627,1.0992589754301627,0.57672162384413317,299993,25997,True
st_shared,100,smoothstep,none,none,all,0.75,37a1,1,1000000,3.8153290693552129,0.097577987810290659,0.37229213342179057,0.61239601308510849,1.0992587487635734,1.0992587487635734,0.5570990576822068,999983,78498,True
st_shared,100,smoothstep,none,none,all,0.75,11a1,0,1000,2.8480527034775407,0.29358463981734739,0.83614452713127629,1.3754026174869376,1.0893685301994782,1,1.3754026174869376,997,168,True
st_shared,100,smoothstep,none,none,all,0.75,11a1,0,3000,3.0074038334660038,0.28828300804046686,0.86698342350401081,1.4261305687144508,1.0893689355294138,1,1.4261305687144508,2999,430,True
st_shared,100,smoothstep,none,none,all,0.75,11a1,0,10000,3.460720162140229,0.22469770780716519,0.7776158877949505,1.2791268647563421,1.0893272087290056,1,1.2791268647563421,9973,1229,True
st_shared,100,smoothstep,none,none,all,0.75,11a1,0,30000,3.1146529969490264,0.23785142520105512,0.74082465433106348,1.2186077114702278,1.0893333378040519,1,1.2186077114702278,29989,3245,True
st_shared,100,smoothstep,none,none,all,0.75,11a1,0,100000,3.2662908585982504,0.15109782885900411,0.49352945715620805,0.81182341706935879,1.0893219991231655,1,0.81182341706935879,99991,9592,True
st_shared,100,smoothstep,none,none,all,0.75,11a1,0,300000,3.6379280309528546,0.10445606437690666,0.38000364459976466,0.62508094052863894,1.0893195186161873,1,0.62508094052863894,299993,25997,True
st_shared,100,smoothstep,none,none,all,0.75,11a1,0,1000000,4.0919253393923603,0.090438135043684031,0.37006609643263888,0.60873432900758861,1.0893192939991085,1,0.60873432900758861,999983,78498,True
st_shared,100,smoothstep,none,none,all,0.75,389a1,2,1000,2.7147971854731479,0.28904467116037813,0.78469765974220607,1.2907759126860328,1.0976335607361027,1.2047994336542158,1.0713616529276131,997,168,True
st_shared,100,smoothstep,none,none,all,0.75,389a1,2,3000,2.8800627365996339,0.28382502338004728,0.81743387355139407,1.3446248260003935,1.0976339691412733,1.2048003302128258,1.1160561565939044,2999,430,True
st_shared,100,smoothstep,none,none,all,0.75,389a1,2,10000,3.4427098107923593,0.22122300098540487,0.76160659586538115,1.2527926350752749,1.097591925759956,1.2047080354934487,1.0399139029251439,9973,1229,True
