scenario,seed,kernel,kernel_param,match_mode,mode,alpha,cross_curve_ratio,cross_curve_cv,max_within_cv,score,passes_old_gate,passes_primary_gate,mean_37a1,mean_11a1,mean_389a1,cv_37a1,cv_11a1,cv_389a1
st_iid,244,smoothstep,none,none,all,0.75,3.2793425127765881,0.55037673482502669,0.46120906848940768,1.6488520173702157,False,False,0.66670936837494643,0.84452439122838896,2.1863683753783887,0.23955200389676298,0.40617139844343547,0.46120906848940768
st_iid,245,smoothstep,none,none,all,0.75,10.207041398364778,0.717782760306231,8.3769947281514643,10.700072543444367,False,False,0.26403892785930022,1.2202625089897823,2.6950562674397283,0.44199616831262906,8.3769947281514643,0.51543253219602758
st_iid,246,smoothstep,none,none,all,0.75,4.2385995581806224,0.51812556967642642,0.49312913925964313,1.937362061062873,False,False,1.311570679623673,0.75303064624964511,0.30943491160713749,0.36708492100726647,0.22568971388296316,0.49312913925964313
st_iid,247,smoothstep,none,none,all,0.75,3.4894174434756224,0.4560087207426648,0.31595788188370671,1.5656926825248523,False,False,0.69816865214632973,1.1082725559302802,0.31760962220283656,0.31595788188370671,0.25626674738258787,0.21539506378082596
st_iid,248,smoothstep,none,none,all,0.75,1.5178255568942787,0.18638587365698103,1.0196798083395846,1.4369585643026954,False,False,1.2660665629315611,1.1532921695458718,1.7504963295027738,1.0196798083395846,0.081990231122573795,0.22334144575426867
st_iid,249,smoothstep,none,none,all,0.75,2.0762684602107067,0.34230942238233508,0.32517788071341885,1.0557501537502452,False,False,0.85960688521378814,0.76135097098235016,1.5807690082014505,0.32517788071341885,0.22501961276869953,0.29739404783700035
st_iid,250,smoothstep,none,none,all,0.75,1.8615081682571257,0.27637982084749174,1.0244791038117573,1.6458661061301463,False,False,1.6321619856905087,1.0299837098086047,0.87679550029514675,1.0244791038117573,0.52979693109670178,0.19865772783871802
st_iid,251,smoothstep,none,none,all,0.75,5.2236733956958314,0.66103840044665108,0.65184987851188225,2.3050507485652161,False,False,0.4848740590954615,1.2840268932933221,0.24580918369653934,0.65184987851188225,0.50224732264553151,0.62469231990822371
st_iid,252,smoothstep,none,none,all,0.75,1.6747241863725244,0.23433487540973846,0.28777231016328603,0.80342079702934632,False,False,1.6724978033894706,0.9986705972236084,1.1082886798014118,0.28777231016328603,0.2563529225398018,0.086970552897341069
st_iid,253,smoothstep,none,none,all,0.75,2.362011582013869,0.3423554042894299,0.36787373596758771,1.2273873572082421,False,False,1.3688909270625174,0.89450970570896149,0.57954454477966222,0.33428179612474612,0.15395414028340101,0.36787373596758771
st_iid,254,smoothstep,none,none,all,0.75,1.952185574460424,0.26284301275556682,0.57566026686413063,1.2446098192196855,False,False,1.3311119395164728,1.750030383596981,0.89644673461982849,0.17810014979256933,0.57566026686413063,0.38885384658976335
