scenario,seed,kernel,kernel_param,match_mode,match_basis,match_target_mass,mode,alpha,effective_alpha_n,effective_alpha_p,curve,source_curve,true_rank,assigned_rank,conductor,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,10000,3.8296192861649119,0.1726944893212026,0.66135414691887784,1.0878839665182092,0.54604444648364747,1,1.0878839665182092,9973,1229,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,10000,3.8296192861649119,0.1726944893212026,0.66135414691887784,1.0878839665182092,0.54604239829451928,1,1.0878839665182092,9973,1229,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,10000,61.761318567650775,0.0018199919741743683,0.11240510410755081,0.18489898503413182,0.3600947416915159,0.12966822299387956,1.4259390679153456,9973,1229,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,10000,61.761318567650775,0.0018199919741743683,0.11240510410755081,0.18489898503413182,0.36008959106903171,0.12966451359626249,1.4259798606876619,9973,1229,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,10000,63.77890811619455,0.0018199919741743683,0.11607710089307856,0.19093917764000359,0.36008959106903171,0.12966451359626249,1.4725630964423508,9973,1229,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,10000,63.77890811619455,0.0018199919741743683,0.11607710089307856,0.19093917764000359,0.3600947416915159,0.12966822299387956,1.4725209710710392,9973,1229,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,30000,31.41853832973456,0.010795566748307381,0.33918092767290331,0.55793026275434299,0.38157492129669845,0.38157492129669845,1.462177495466263,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,30000,31.41853832973456,0.010795566748307381,0.33918092767290331,0.55793026275434299,0.38157505137604664,0.38157505137604664,1.4621769970083716,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,30000,31.678147125825308,0.010795566748307381,0.34198355175954875,0.56254039459103544,0.38157505137604664,0.38157505137604664,1.4742588451797005,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,30000,31.678147125825308,0.010795566748307381,0.34198355175954875,0.56254039459103544,0.38157492129669845,0.38157492129669845,1.4742593477563086,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,30000,4.1956966499818833,0.17850910607241668,0.7489700583392993,1.232006364011617,0.54604696811871578,1,1.232006364011617,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,30000,4.1956966499818833,0.17850910607241668,0.7489700583392993,1.232006364011617,0.54604603201285218,1,1.232006364011617,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17850910607241668,0.73255362528034174,1.2050024140168043,0.54604603201285218,1,1.2050024140168043,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17850910607241668,0.73255362528034174,1.2050024140168043,0.54604696811871578,1,1.2050024140168043,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,30000,76.469030689950017,0.0015012211418511004,0.11479692556861361,0.18883337363725272,0.36009335037063167,0.1296672209811465,1.4562922858099112,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,30000,76.469030689950017,0.0015012211418511004,0.11479692556861361,0.18883337363725272,0.36009348916723571,0.1296673209406341,1.4562911631659818,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015012211418511004,0.11797333837612049,0.19405836327469381,0.36009348916723571,0.1296673209406341,1.4965865097462761,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015012211418511004,0.11797333837612049,0.19405836327469381,0.36009335037063167,0.1296672209811465,1.4965876634535857,29989,3245,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,100000,35.295232014350375,0.010275200365551941,0.36266558089609358,0.59656096888928567,0.38157542547924733,0.38157542547924733,1.5634155898274187,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,100000,35.295232014350375,0.010275200365551941,0.36266558089609358,0.59656096888928567,0.38157555405901444,0.38157555405901444,1.5634150630022321,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,100000,35.613775142871184,0.010275200365551941,0.36593867536671459,0.60194499348802277,0.38157555405901444,0.38157555405901444,1.5775250460487467,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,100000,35.613775142871184,0.010275200365551941,0.36593867536671459,0.60194499348802277,0.38157542547924733,0.38157542547924733,1.577525577628585,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,100000,3.6775644246444648,0.18944520934305867,0.69669696229935574,1.1460205675558848,0.54604808648839465,1,1.1460205675558848,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,100000,3.6775644246444648,0.18944520934305867,0.69669696229935574,1.1460205675558848,0.54604781789092538,1,1.1460205675558848,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,100000,4.004756112183161,0.18944520934305867,0.7586818600404327,1.2479816374802859,0.54604781789092538,1,1.2479816374802859,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,100000,4.004756112183161,0.18944520934305867,0.7586818600404327,1.2479816374802859,0.54604808648839465,1,1.2479816374802859,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,100000,94.298817611307697,0.0013802678541330155,0.13015762663164029,0.21410071410649709,0.36009358386943591,0.12966738914393447,1.6511531196856231,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,100000,94.298817611307697,0.0013802678541330155,0.13015762663164029,0.21410071410649709,0.36009310688532575,0.12966704562632664,1.6511574939672078,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013802678541330155,0.13353574347771666,0.21965749358840198,0.36009310688532575,0.12966704562632664,1.6940117092002622,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013802678541330155,0.13353574347771666,0.21965749358840198,0.36009358386943591,0.12966738914393447,1.6940072213883781,99991,9592,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,300000,38.782566350159584,0.0099011375679106967,0.38399152466955427,0.631640740309941,0.38157548877295278,0.38157548877295278,1.6553493578456331,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,300000,38.782566350159584,0.0099011375679106967,0.38399152466955427,0.631640740309941,0.38157546984572799,0.38157546984572799,1.655349439955653,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,300000,39.385162121233755,0.0099011375679106967,0.38995790829680088,0.64145504799428443,0.38157546984572799,0.38157546984572799,1.6810699289805671,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,300000,39.385162121233755,0.0099011375679106967,0.38995790829680088,0.64145504799428443,0.38157548877295278,0.38157548877295278,1.6810698455947382,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,300000,3.6393779739343652,0.19050227323793803,0.69330977720657772,1.1404488714060537,0.54604808403141958,1,1.1404488714060537,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,300000,3.6393779739343652,0.19050227323793803,0.69330977720657772,1.1404488714060537,0.54604797121511506,1,1.1404488714060537,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,300000,4.1640733199026814,0.19050227323793803,0.79326543337090838,1.304869335404929,0.54604797121511506,1,1.304869335404929,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,300000,4.1640733199026814,0.19050227323793803,0.79326543337090838,1.304869335404929,0.54604808403141958,1,1.304869335404929,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,300000,112.48475317017866,0.0011992211923713332,0.13489409982033676,0.22189190021129715,0.36009313249712016,0.12966706407158854,1.7112433430959133,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,300000,112.48475317017866,0.0011992211923713332,0.13489409982033676,0.22189190021129715,0.36009314981096757,0.12966707654078394,1.7112431785373514,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,300000,114.791620231412,0.0011992211923713332,0.13766054368815114,0.22644251797348841,0.36009314981096757,0.12966707654078394,1.7463378061297301,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,300000,114.791620231412,0.0011992211923713332,0.13766054368815114,0.22644251797348841,0.36009313249712016,0.12966706407158854,1.7463379740631022,299993,25997,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,1000000,43.011995647000703,0.0089478083954575831,0.38486309575561789,0.63307441728108693,0.38157542688206408,0.38157542688206408,1.6591068834124771,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,1000000,43.011995647000703,0.0089478083954575831,0.38486309575561789,0.63307441728108693,0.38157543589070936,0.38157543589070936,1.6591068442424888,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089478083954575831,0.3853481932436687,0.63387237066492419,0.38157543589070936,0.38157543589070936,1.6611980516651432,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089478083954575831,0.3853481932436687,0.63387237066492419,0.38157542688206408,0.38157542688206408,1.6611980908845032,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,1000000,3.7736937513507294,0.19010890806626629,0.71741279844577932,1.1800967521563828,0.54604805228901598,1,1.1800967521563828,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,1000000,3.7736937513507294,0.19010890806626629,0.71741279844577932,1.1800967521563828,0.54604800914946272,1,1.1800967521563828,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.19010890806626629,0.72771992356574555,1.1970512933974824,0.54604800914946272,1,1.1970512933974824,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.19010890806626629,0.72771992356574555,1.1970512933974824,0.54604805228901598,1,1.1970512933974824,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,all,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,1000000,134.33050381759301,0.00087099652870636988,0.11700140252450128,0.19245959288157424,0.36009288736385919,0.12966688753004099,1.4842616842868659,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,cP_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,1000000,134.33050381759301,0.00087099652870636988,0.11700140252450128,0.19245959288157424,0.36009289173670006,0.12966689067929879,1.484261648238167,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,P_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,1000000,137.13660888176958,0.00087099652870636988,0.11944551029458443,0.19647998901563246,0.36009289173670006,0.12966689067929879,1.5152672203853526,999983,78498,True
real,,exponential,6,continuous,continuous_mass,0.875,PL2_only,0.75,0.8565865401103786,0.8565865401103786,389a1,389a1,2,2,389,1000000,137.13660888176958,0.00087099652870636988,0.11944551029458443,0.19647998901563246,0.36009288736385919,0.12966688753004099,1.5152672571870929,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658835742203721,0.85308437398498271,37a1,37a1,1,1,37,1000,20.249390693771808,0.018099552916681069,0.36650491839247201,0.60287642593120627,0.3815920267307838,0.3815920267307838,1.5798978587058905,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658835742203721,0.85308437398498271,37a1,37a1,1,1,37,1000,20.249390693771808,0.018099552916681069,0.36650491839247201,0.60287642593120627,0.38166426104492446,0.38166426104492446,1.5795988450179872,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658835742203721,0.85308437398498271,37a1,37a1,1,1,37,1000,20.14780821157591,0.018099552916681069,0.36466632088055956,0.59985205424863919,0.38166426104492446,0.38166426104492446,1.5716746771268493,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658835742203721,0.85308437398498271,37a1,37a1,1,1,37,1000,20.14780821157591,0.018099552916681069,0.36466632088055956,0.59985205424863919,0.3815920267307838,0.3815920267307838,1.5719721907917106,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658835742203721,0.85308437398498271,11a1,11a1,0,0,11,1000,3.905432552237257,0.18630665835103208,0.72760808822266587,1.1968673316317728,0.54602859893829558,1,1.1968673316317728,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658835742203721,0.85308437398498271,11a1,11a1,0,0,11,1000,3.905432552237257,0.18630665835103208,0.72760808822266587,1.1968673316317728,0.5460478673445236,1,1.1968673316317728,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658835742203721,0.85308437398498271,11a1,11a1,0,0,11,1000,3.8534284234510268,0.18630665835103208,0.71791937276804663,1.1809300335164707,0.5460478673445236,1,1.1809300335164707,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658835742203721,0.85308437398498271,11a1,11a1,0,0,11,1000,3.8534284234510268,0.18630665835103208,0.71791937276804663,1.1809300335164707,0.54602859893829558,1,1.1809300335164707,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658835742203721,0.85308437398498271,389a1,389a1,2,2,389,1000,36.095754570160786,0.0037473091543183067,0.13526195153279036,0.22249699202466053,0.3601874576853038,0.12973500467380253,1.7150112460711191,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658835742203721,0.85308437398498271,389a1,389a1,2,2,389,1000,36.095754570160786,0.0037473091543183067,0.13526195153279036,0.22249699202466053,0.36011312749674285,0.12968146459548538,1.7157193028216797,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658835742203721,0.85308437398498271,389a1,389a1,2,2,389,1000,37.437233881897761,0.0037473091543183067,0.14028888923799096,0.23076597310786887,0.36011312749674285,0.12968146459548538,1.7794830882554866,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658835742203721,0.85308437398498271,389a1,389a1,2,2,389,1000,37.437233881897761,0.0037473091543183067,0.14028888923799096,0.23076597310786887,0.3601874576853038,0.12973500467380253,1.7787487169564775,997,168,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658658270406285,0.86274280562968642,37a1,37a1,1,1,37,3000,23.957590609340627,0.014227868582261336,0.34086545073731672,0.56070119212938818,0.38157095323108392,0.38157095323108392,1.4694545991550381,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658658270406285,0.86274280562968642,37a1,37a1,1,1,37,3000,23.957590609340627,0.014227868582261336,0.34086545073731672,0.56070119212938818,0.38159008905305708,0.38159008905305708,1.469380909553516,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658658270406285,0.86274280562968642,37a1,37a1,1,1,37,3000,23.946137343569369,0.014227868582261336,0.34070249517708556,0.5604331409769816,0.38159008905305708,0.38159008905305708,1.4686784511823572,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658658270406285,0.86274280562968642,37a1,37a1,1,1,37,3000,23.946137343569369,0.014227868582261336,0.34070249517708556,0.5604331409769816,0.38157095323108392,0.38157095323108392,1.4687521055555206,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658658270406285,0.86274280562968642,11a1,11a1,0,0,11,3000,3.965402797182076,0.18667426604914408,0.74023865675318701,1.2176437840912882,0.54604439872230193,1,1.2176437840912882,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658658270406285,0.86274280562968642,11a1,11a1,0,0,11,3000,3.965402797182076,0.18667426604914408,0.74023865675318701,1.2176437840912882,0.54602137063872891,1,1.2176437840912882,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658658270406285,0.86274280562968642,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18667426604914408,0.76885642263029175,1.2647181220996246,0.54602137063872891,1,1.2647181220996246,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658658270406285,0.86274280562968642,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18667426604914408,0.76885642263029175,1.2647181220996246,0.54604439872230193,1,1.2647181220996246,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658658270406285,0.86274280562968642,389a1,389a1,2,2,389,3000,47.495475462540966,0.0029137242925079362,0.13838872063942023,0.2276403210473246,0.36012125114211319,0.12968731552416096,1.7553013579413232,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658658270406285,0.86274280562968642,389a1,389a1,2,2,389,3000,47.495475462540966,0.0029137242925079362,0.13838872063942023,0.2276403210473246,0.36011098951509601,0.1296799247695416,1.7554013965682937,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658658270406285,0.86274280562968642,389a1,389a1,2,2,389,3000,49.229072333537445,0.0029137242925079362,0.14343994395585841,0.23594925035979183,0.36011098951509601,0.1296799247695416,1.8194739916691416,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658658270406285,0.86274280562968642,389a1,389a1,2,2,389,3000,49.229072333537445,0.0029137242925079362,0.14343994395585841,0.23594925035979183,0.36012125114211319,0.12968731552416096,1.8193703016069764,2999,430,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658652799391843,0.85770203766589348,37a1,37a1,1,1,37,10000,27.537385193576828,0.013502300434791248,0.3718180480722465,0.61161617394304979,0.38157814152966996,0.38157814152966996,1.6028595649929098,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658652799391843,0.85770203766589348,37a1,37a1,1,1,37,10000,27.537385193576828,0.013502300434791248,0.3718180480722465,0.61161617394304979,0.38157704685050614,0.38157704685050614,1.6028641633223504,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658652799391843,0.85770203766589348,37a1,37a1,1,1,37,10000,27.925452718688575,0.013502300434791248,0.37705785238529121,0.6202353065611953,0.38157704685050614,0.38157704685050614,1.6254523475155214,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658652799391843,0.85770203766589348,37a1,37a1,1,1,37,10000,27.925452718688575,0.013502300434791248,0.37705785238529121,0.6202353065611953,0.38157814152966996,0.38157814152966996,1.625447684384637,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658652799391843,0.85770203766589348,11a1,11a1,0,0,11,10000,4.315827185094034,0.17301234326922452,0.74669137443813993,1.2282580792350213,0.54604251682557958,1,1.2282580792350213,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658652799391843,0.85770203766589348,11a1,11a1,0,0,11,10000,4.315827185094034,0.17301234326922452,0.74669137443813993,1.2282580792350213,0.54604444648364747,1,1.2282580792350213,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658652799391843,0.85770203766589348,11a1,11a1,0,0,11,10000,3.8296192861649119,0.17301234326922452,0.66257140652840629,1.0898862783181209,0.54604444648364747,1,1.0898862783181209,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658652799391843,0.85770203766589348,11a1,11a1,0,0,11,10000,3.8296192861649119,0.17301234326922452,0.66257140652840629,1.0898862783181209,0.54604251682557958,1,1.0898862783181209,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658652799391843,0.85770203766589348,389a1,389a1,2,2,389,10000,61.761318445581843,0.0018193546741168845,0.11236574339359068,0.18483423925484335,0.36009473101878925,0.12966821530749417,1.4254398336286878,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658652799391843,0.85770203766589348,389a1,389a1,2,2,389,10000,61.761318445581843,0.0018193546741168845,0.11236574339359068,0.18483423925484335,0.36008959106903171,0.12966451359626249,1.4254805276204043,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658652799391843,0.85770203766589348,389a1,389a1,2,2,389,10000,63.77890811619455,0.0018193546741168845,0.11603645459126986,0.19087231715346709,0.36008959106903171,0.12966451359626249,1.4720474543080295,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658652799391843,0.85770203766589348,389a1,389a1,2,2,389,10000,63.77890811619455,0.0018193546741168845,0.11603645459126986,0.19087231715346709,0.36009473101878925,0.12966821530749417,1.4720054309441524,9973,1229,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654198284245,0.85674243245117987,37a1,37a1,1,1,37,30000,31.418538330586308,0.010795022996244207,0.33916384378705927,0.55790216088852396,0.38157492066208831,0.38157492066208831,1.4621038508518382,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654198284245,0.85674243245117987,37a1,37a1,1,1,37,30000,31.418538330586308,0.010795022996244207,0.33916384378705927,0.55790216088852396,0.38157505137604664,0.38157505137604664,1.4621033499873788,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654198284245,0.85674243245117987,37a1,37a1,1,1,37,30000,31.678147125825308,0.010795022996244207,0.34196632670169153,0.56251206050656266,0.38157505137604664,0.38157505137604664,1.4741845895794705,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654198284245,0.85674243245117987,37a1,37a1,1,1,37,30000,31.678147125825308,0.010795022996244207,0.34196632670169153,0.56251206050656266,0.38157492066208831,0.38157492066208831,1.4741850945825317,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654198284245,0.85674243245117987,11a1,11a1,0,0,11,30000,4.1956966546880716,0.17855131853121134,0.74914716985154772,1.2322977007717455,0.54604697333922958,1,1.2322977007717455,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654198284245,0.85674243245117987,11a1,11a1,0,0,11,30000,4.1956966546880716,0.17855131853121134,0.74914716985154772,1.2322977007717455,0.54604603201285218,1,1.2322977007717455,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654198284245,0.85674243245117987,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17855131853121134,0.73272685392061898,1.2052873637085502,0.54604603201285218,1,1.2052873637085502,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654198284245,0.85674243245117987,11a1,11a1,0,0,11,30000,4.1037325288221602,0.17855131853121134,0.73272685392061898,1.2052873637085502,0.54604697333922958,1,1.2052873637085502,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654198284245,0.85674243245117987,389a1,389a1,2,2,389,30000,76.469030704725327,0.0015008968846778213,0.11477212995905491,0.18879258649438135,0.36009334748309663,0.12966721890158217,1.4559777567040713,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654198284245,0.85674243245117987,389a1,389a1,2,2,389,30000,76.469030704725327,0.0015008968846778213,0.11477212995905491,0.18879258649438135,0.36009348916723571,0.1296673209406341,1.4559766109520895,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654198284245,0.85674243245117987,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015008968846778213,0.11794785665316995,0.19401644752053049,0.36009348916723571,0.1296673209406341,1.4962632536331764,29989,3245,True
